피난처 ID,시도명,시군구명,시설명,상세주소,시설면적,경도,위도,구분,구분명,관리부서
20,서울특별시,구로구,고원초등학교,서울특별시 구로구  경인로46길 13  (고척동),685,126.865797,37.497566,1,지진실내구호소,3
20,서울특별시,강남구,은광여자고등학교 운동장,서울특별시 강남구 도곡동   938-10,16544,127.035284,37.488524,2,지진옥외대피소,3
20,서울특별시,서초구,명주근린공원,서울특별시 서초구 잠원동   50-4,4953,없음,없음,2,지진옥외대피소,3
20,서울특별시,중구,덕수중학교,서울특별시 중구 인현동2가   3-0,7710,126.997211,37.565229,2,지진옥외대피소,3
20,서울특별시,서초구,양재초등학교,서울특별시 서초구  바우뫼로18길 14  (양재동),558,127.031994,37.473816,1,지진실내구호소,3
20,서울특별시,영등포구,장훈고등학교 운동장,서울특별시 영등포구 신길동   176-0,3300,126.915434,37.513797,2,지진옥외대피소,3
20,서울특별시,중랑구,능말공원,서울특별시 중랑구 신내동   214-8,19101,127.108967,37.616998,2,지진옥외대피소,3
20,서울특별시,중랑구,상봉중학교,서울특별시 중랑구  상봉중앙로8나길 28  (상봉동),2613,127.090289,37.601294,1,지진실내구호소,3
20,서울특별시,종로구,청운초등학교,서울특별시 종로구  자하문로 105  (청운동),12957,126.969415,37.585976,1,지진실내구호소,3
21,서울특별시,마포구,마포대진유치원,서울특별시 마포구 연남동   493-6,886,126.91939,37.561882,2,지진옥외대피소,3
21,서울특별시,서초구,우면초등학교,서울특별시 서초구  태봉로 59  (우면동),764,127.023597,37.464666,1,지진실내구호소,3
21,서울특별시,은평구,연천중학교,서울특별시 은평구  연서로41길 30  (불광동),998,126.925801,37.627526,1,지진실내구호소,3
21,서울특별시,중랑구,신현고등학교,서울특별시 중랑구 상봉동   482,651,127.092653,37.605005,1,지진실내구호소,3
21,서울특별시,영등포구,우신초등학교 운동장,서울특별시 영등포구 신길동   210-0,3404,126.912004,37.509417,2,지진옥외대피소,3
21,서울특별시,성동구,경일초등학교 운동장,서울특별시 성동구 성수동1가   656-32,7025,127.046937,37.540276,2,지진옥외대피소,3
21,서울특별시,은평구,은평초등학교 운동장,서울특별시 은평구 녹번동   40-3,5400,126.934431,37.601795,2,지진옥외대피소,3
21,서울특별시,영등포구,영일어린이공원,서울특별시 영등포구 영등포동   647-3,2016,126.903878,37.510109,2,지진옥외대피소,3
21,서울특별시,성북구,숭례초등학교(운동장),서울특별시 성북구 종암동   22-1,837,127.034897,37.594923,2,지진옥외대피소,3
21,서울특별시,노원구,서울상경초등학교 운동장,서울특별시 노원구 상계동   621-0,2660,127.051911,37.670383,2,지진옥외대피소,3
21,서울특별시,종로구,종로문화체육센터,서울특별시 종로구  인왕산로1길 21  (사직동),2167,126.964625,37.574132,1,지진실내구호소,3
21,서울특별시,강서구,백합공원,서울특별시 강서구 염창동   267-24,939,126.869375,37.551182,2,지진옥외대피소,3
21,서울특별시,강남구,도곡중학교 운동장,서울특별시 강남구 도곡동   541-2,3200,없음,없음,2,지진옥외대피소,3
21,서울특별시,송파구,풍성중학교 운동장,서울특별시 송파구 풍납동   388-16,7260,127.112422,37.525399,2,지진옥외대피소,3
21,서울특별시,성북구,숭곡중학교(운동장),서울특별시 성북구 하월곡동   87-1,3300,127.031585,37.608395,2,지진옥외대피소,3
21,서울특별시,용산구,용강중학교,서울특별시 용산구 이촌동   301-78,6348,126.975881,37.521202,2,지진옥외대피소,3
21,서울특별시,서초구,신동근린공원,서울특별시 서초구 잠원동   58-14,6648,없음,없음,2,지진옥외대피소,3
21,서울특별시,구로구,경인고등학교,서울특별시 구로구  경인로46길 31  (고척동),2599,126.865397,37.496837,1,지진실내구호소,3
21,서울특별시,강서구,황금내근린공원,서울특별시 강서구 가양동   1485-5,22003,126.863721,37.561993,2,지진옥외대피소,3
21,서울특별시,동작구,문창중학교,서울특별시 동작구 신대방동   364-58,3801,126.921772,37.495826,2,지진옥외대피소,3
22,서울특별시,강서구,백석초등학교운동장,서울특별시 강서구 등촌동   650-14,2145,126.862035,37.553252,2,지진옥외대피소,3
22,서울특별시,노원구,상원초등학교 운동장,서울특별시 노원구 상계동   645-0,3970,127.05962,37.667813,2,지진옥외대피소,3
22,서울특별시,성북구,종암중학교(운동장),서울특별시 성북구 종암동   32-3,1027,127.032287,37.593073,2,지진옥외대피소,3
22,서울특별시,영등포구,영등포근린공원,서울특별시 영등포구 영등포동   582-3,61544,126.910144,37.514937,2,지진옥외대피소,3
22,서울특별시,은평구,연신중학교,서울특별시 은평구  연서로33길 16-32  (불광동),808,126.924953,37.623703,1,지진실내구호소,3
22,서울특별시,서초구,청룡어린이공원,서울특별시 서초구 반포동   86-1,945,없음,없음,2,지진옥외대피소,3
22,서울특별시,마포구,성서중학교 운동장 ,서울특별시 마포구 성산동   587-4,8429,126.908463,37.563098,2,지진옥외대피소,3
22,서울특별시,서초구,신반포중학교,서울특별시 서초구  신반포로19길 26  (반포동),7464,126.996128,37.505688,1,지진실내구호소,3
22,서울특별시,성북구,남대문중학교(운동장),서울특별시 성북구 장위동   126-0,4768,127.055688,37.61837,2,지진옥외대피소,3
22,서울특별시,은평구,녹번동마을마당,서울특별시 은평구 녹번동   104-7,754,126.927597,37.606096,2,지진옥외대피소,3
22,서울특별시,용산구,비상공원,서울특별시 용산구 이촌동   417,889,126.971379,37.5223,2,지진옥외대피소,3
22,서울특별시,송파구,영파여자중학교 운동장,서울특별시 송파구 풍납동   501,5385,127.120149,37.532557,2,지진옥외대피소,3
22,서울특별시,종로구,매동초등학교,서울특별시 종로구  사직로9길 19  (필운동),703,126.966855,37.5775,1,지진실내구호소,3
22,서울특별시,강서구,화원중학교 체육관,서울특별시 강서구  강서로17나길 86  (화곡동),1650,126.842567,37.536716,1,지진실내구호소,3
22,서울특별시,강서구,덕원중학교 운동장,서울특별시 강서구 내발산동   산59-2,1485,126.829493,37.549834,2,지진옥외대피소,3
22,서울특별시,동작구,수도여자고등학교,서울특별시 동작구 신대방동   470-13,3256,126.915514,37.493069,2,지진옥외대피소,3
22,서울특별시,영등포구,도림초등학교 운동장,서울특별시 영등포구 신길동   285-1,659,126.907341,37.508234,2,지진옥외대피소,3
22,서울특별시,성동구,성원어린이 공원,서울특별시 성동구 성수동1가   13-21,983,127.049888,37.55036,2,지진옥외대피소,3
22,서울특별시,강남구,은성중학교 운동장,서울특별시 강남구 도곡동   938-10,16544,127.036232,37.487844,2,지진옥외대피소,3
22,서울특별시,중랑구,상봉1동 주민센터,서울특별시 중랑구  상봉중앙로1길 6  (상봉동),271,127.087077,37.599861,1,지진실내구호소,3
23,서울특별시,강북구,소공원,서울특별시 강북구 미아동   762-121,1145,127.017396,37.625113,2,지진옥외대피소,3
23,서울특별시,용산구,이촌어린이공원,서울특별시 용산구 이촌동   301-60,1737,126.979774,37.518738,2,지진옥외대피소,3
23,서울특별시,영등포구,영신초등학교 운동장,서울특별시 영등포구 신길동   121-0,3270,126.918432,37.509817,2,지진옥외대피소,3
23,서울특별시,은평구,서광교회,서울특별시 은평구  통일로 951  (갈현동),1167,126.919281,37.627767,1,지진실내구호소,3
23,서울특별시,서초구,구립반포본동경로당,서울특별시 서초구  신반포로 32  (반포동 반포아파트),72.6,126.991365,37.504243,1,지진실내구호소,3
23,서울특별시,종로구,평창동주민센터,서울특별시 종로구  평창문화로 65  (평창동),108,126.968398,37.606371,1,지진실내구호소,3
23,서울특별시,강서구,발산근린공원,서울특별시 강서구 내발산동   739-0,17826,126.825533,37.55471,2,지진옥외대피소,3
23,서울특별시,노원구,청원초등학교 운동장,서울특별시 노원구 상계동   641-0,3140,127.063043,37.666302,2,지진옥외대피소,3
23,서울특별시,강남구,중대부속고등학교 운동장,서울특별시 강남구 도곡동   산21-0,9107,없음,없음,2,지진옥외대피소,3
23,서울특별시,강서구,등촌초등학교운동장,서울특별시 강서구 등촌동   520-4,2700,126.858369,37.547642,2,지진옥외대피소,3
23,서울특별시,은평구,은평평화공원,서울특별시 은평구 녹번동   153-19,5700,126.923531,37.604681,2,지진옥외대피소,3
23,서울특별시,송파구,풍납중학교 운동장,서울특별시 송파구 풍납동   390,8721,127.116401,37.525457,2,지진옥외대피소,3
23,서울특별시,중랑구,중곡초등학교,서울특별시 중랑구  면목로23길 20  (면목동),4111,127.083759,37.574264,1,지진실내구호소,3
23,서울특별시,성북구,숭인초등학교(운동장),서울특별시 성북구 하월곡동   222-4,3700,127.038406,37.608936,2,지진옥외대피소,3
23,서울특별시,강서구,화곡초등학교 체육관,서울특별시 강서구  초록마을로 28  (화곡동),3630,126.84595,37.543209,1,지진실내구호소,3
23,서울특별시,영등포구,중마루근린공원,서울특별시 영등포구 영등포동2가   222-0,6456,126.911246,37.519809,2,지진옥외대피소,3
23,서울특별시,마포구,큰길어린이공원,서울특별시 마포구 성산동   200-50,942,126.908214,37.567722,2,지진옥외대피소,3
23,서울특별시,서초구,서래상상어린이공원,서울특별시 서초구 반포동   71-6,997,없음,없음,2,지진옥외대피소,3
23,서울특별시,동작구,서울보라매초등학교,서울특별시 동작구 신대방동   488-1,1662,126.9161,37.4958,2,지진옥외대피소,3
23,서울특별시,성동구,성수공업고등학교 운동장,서울특별시 성동구 성수동2가   333-128,3000,127.051146,37.540194,2,지진옥외대피소,3
24,서울특별시,동작구,(주)농심,서울특별시 동작구 신대방동   370-1,3236,126.9185,37.4969,2,지진옥외대피소,3
24,서울특별시,강남구,독골근린공원,서울특별시 강남구 도곡동   461-0,10023,없음,없음,2,지진옥외대피소,3
24,서울특별시,관악구,봉림중학교,서울특별시 관악구  장군봉길 72  (봉천동),978,126.93819,37.480736,1,지진실내구호소,3
24,서울특별시,중랑구,중화고등학교,서울특별시 중랑구  봉화산로27길 62  (중화동),912,127.083054,37.604647,1,지진실내구호소,3
24,서울특별시,노원구,상원중학교,서울특별시 노원구 상계동   632-0,2180,127.059665,37.671881,2,지진옥외대피소,3
24,서울특별시,종로구,독립문초등학교,서울특별시 종로구  통일로12길 9  (무악동),9338,126.95995,37.573314,1,지진실내구호소,3
24,서울특별시,성북구,성북구도시관리공단(주차장),서울특별시 성북구 하월곡동   226-4,925,127.041114,37.600428,2,지진옥외대피소,3
24,서울특별시,성동구,경수초등학교 운동장,서울특별시 성동구 성수동2가   268-0,3154,127.058311,37.540273,2,지진옥외대피소,3
24,서울특별시,영등포구,대방초등학교 운동장,서울특별시 영등포구 신길동   1444,512,126.919268,37.50253,2,지진옥외대피소,3
24,서울특별시,강서구,발음공원,서울특별시 강서구 내발산동   697-0,914,126.833214,37.552027,2,지진옥외대피소,3
24,서울특별시,영등포구,중앙어린이공원,서울특별시 영등포구 영등포동6가   65-1,3672,126.903717,37.521357,2,지진옥외대피소,3
24,서울특별시,송파구,서울풍성초등학교 운동장,서울특별시 송파구 풍납동   388-8,6240,127.11327,37.526066,2,지진옥외대피소,3
24,서울특별시,강북구,화계초등학교운동장,서울특별시 강북구 미아동   127-2,6500,127.029261,37.623864,2,지진옥외대피소,3
24,서울특별시,은평구,광현교회,서울특별시 은평구  연서로27길 31-7  (갈현동),1079,126.916103,37.618357,1,지진실내구호소,3
24,서울특별시,강서구,등촌중학교운동장,서울특별시 강서구 등촌동   534-9,2088,126.859403,37.552463,2,지진옥외대피소,3
24,서울특별시,마포구,중동초등학교 운동장,서울특별시 마포구 성산동   94-1,5400,126.911345,37.566644,2,지진옥외대피소,3
24,서울특별시,은평구,불광초등학교 운동장,서울특별시 은평구 불광동   272-2,4896,126.930956,37.612794,2,지진옥외대피소,3
24,서울특별시,강서구,신정초등학교 체육관,서울특별시 강서구  곰달래로31가길 27  (화곡동),19919,126.852548,37.532725,1,지진실내구호소,3
24,서울특별시,서초구,서래근린공원,서울특별시 서초구 반포동   63-2,4690,없음,없음,2,지진옥외대피소,3
24,서울특별시,용산구,청탑공원,서울특별시 용산구 이촌동   425,547,126.977318,37.517765,2,지진옥외대피소,3
25,서울특별시,관악구,신봉초등학교,서울특별시 관악구  양녕로6나길 1  (봉천동),868,126.949271,37.48571,1,지진실내구호소,3
25,서울특별시,용산구,사촌어린이공원,서울특별시 용산구 이촌동   429,1500,126.970887,37.520601,2,지진옥외대피소,3
25,서울특별시,영등포구,영중초등학교 운동장,서울특별시 영등포구 영등포동7가   53-0,3108,126.903821,37.523399,2,지진옥외대피소,3
25,서울특별시,강남구,숙명여자고등학교 운동장,서울특별시 강남구 도곡동   91-0,13170,127.053397,37.491227,2,지진옥외대피소,3
25,서울특별시,마포구,성원초등학교 운동장,서울특별시 마포구 성산동   175-1,10784,126.905039,37.567104,2,지진옥외대피소,3
25,서울특별시,관악구,당곡초등학교 운동장,서울특별시 관악구 봉천동   692-8,3741,126.929985,37.490156,2,지진옥외대피소,3
25,서울특별시,강북구,창문여자고등학교운동장,서울특별시 강북구 미아동   8-6,5000,127.036541,37.612757,2,지진옥외대피소,3
25,서울특별시,영등포구,대길초등학교 운동장,서울특별시 영등포구 신길동   4482-0,198,126.914067,37.498093,2,지진옥외대피소,3
25,서울특별시,은평구,은혜초등학교 운동장,서울특별시 은평구 불광동   331-27,2800,126.927347,37.61787,2,지진옥외대피소,3
25,서울특별시,서초구,미도어린이공원,서울특별시 서초구 반포동   53-1,988,127.010737,37.501699,2,지진옥외대피소,3
25,서울특별시,강서구,양천초등학교 체육관,서울특별시 강서구  양천로 329  (가양동),2145,126.83946,37.570024,1,지진실내구호소,3
25,서울특별시,강서구,등현초등학교운동장,서울특별시 강서구 등촌동   702-5,1980,126.847762,37.561295,2,지진옥외대피소,3
25,서울특별시,노원구,불암중학교,서울특별시 노원구  한글비석로5길 45  (하계동),3425,127.07376,37.646019,1,지진실내구호소,3
25,서울특별시,성동구,경수중학교 운동장,서울특별시 성동구 성수동2가   268-0,3210,127.058321,37.539541,2,지진옥외대피소,3
25,서울특별시,노원구,온곡초등학교 운동장,서울특별시 노원구 상계동   638-0,1580,127.06589,37.667612,2,지진옥외대피소,3
25,서울특별시,성북구,서울도시과학기술고등학교(운동장),서울특별시 성북구 하월곡동   90-1,4647,127.032994,37.607651,2,지진옥외대피소,3
25,서울특별시,강서구,범바위공원,서울특별시 강서구 화곡동   1061-36,974,126.8414,37.543259,2,지진옥외대피소,3
25,서울특별시,중랑구,장안중학교,서울특별시 중랑구 중화동   288-26,2190,127.080724,37.60052,1,지진실내구호소,3
25,서울특별시,송파구,영파여자고등학교 운동장,서울특별시 송파구 풍납동   501,5385,127.120149,37.532557,2,지진옥외대피소,3
26,서울특별시,송파구,가락중학교 운동장,서울특별시 송파구 송파동   168,6944,127.118365,37.5022,2,지진옥외대피소,3
26,서울특별시,용산구,이촌한우리공원,서울특별시 용산구 이촌동   437,4325,126.981072,37.517318,2,지진옥외대피소,3
26,서울특별시,노원구,중평초등학교,서울특별시 노원구  섬밭로 241  (하계동),1325,127.063758,37.637522,1,지진실내구호소,3
26,서울특별시,마포구,상지초등학교 운동장,서울특별시 마포구 상암동   1676,2200,126.882188,37.579575,2,지진옥외대피소,3
26,서울특별시,강남구,압구정중학교 운동장,서울특별시 강남구 압구정동   471-0,8496,없음,없음,2,지진옥외대피소,3
26,서울특별시,관악구,구암중학교 운동장,서울특별시 관악구 봉천동   1712-5,3150,126.948363,37.492751,2,지진옥외대피소,3
26,서울특별시,성동구,성수초등학교 운동장,서울특별시 성동구 성수동2가   277-32,6242,127.0525,37.544711,2,지진옥외대피소,3
26,서울특별시,노원구,상곡초등학교 운동장,서울특별시 노원구 상계동   678-0,2640,127.062328,37.662714,2,지진옥외대피소,3
26,서울특별시,강서구,공진중학교 체육관,서울특별시 강서구  양천로55길 56  (가양동),580,126.851005,37.566485,1,지진실내구호소,3
26,서울특별시,은평구,연광초등학교 운동장,서울특별시 은평구 불광동   400-6,3390,126.924223,37.623866,2,지진옥외대피소,3
26,서울특별시,서초구,언남초등학교,서울특별시 서초구  염곡안1길 25  (염곡동),4912,127.05166,37.463765,1,지진실내구호소,3
26,서울특별시,중랑구,중랑구청,서울특별시 중랑구  봉화산로 17  (중화동),27797,127.092624,37.606704,1,지진실내구호소,3
26,서울특별시,강북구,송중초등학교운동장,서울특별시 강북구 미아동   94-1,5100,127.031432,37.61706,2,지진옥외대피소,3
26,서울특별시,강서구,원당공원,서울특별시 강서구 내발산동   650-0,992,126.842084,37.557388,2,지진옥외대피소,3
26,서울특별시,영등포구,영신고등학교 운동장,서울특별시 영등포구 신길동   4656-2,4428,126.909577,37.49758,2,지진옥외대피소,3
26,서울특별시,강서구,등마초등학교 운동장,서울특별시 강서구 등촌동   718-0,2715,126.862063,37.541965,2,지진옥외대피소,3
26,서울특별시,영등포구,서강어린이공원,서울특별시 영등포구 영등포동8가   28-0,1797,126.905861,37.525811,2,지진옥외대피소,3
26,서울특별시,강동구,신명초교,서울특별시 강동구  명일로24길 33  (길동),1006,127.149629,37.541477,1,지진실내구호소,3
26,서울특별시,성북구,숭곡초등학교(운동장),서울특별시 성북구 하월곡동   84-86,3650,127.032632,37.608504,2,지진옥외대피소,3
26,서울특별시,서초구,분토골어린이공원,서울특별시 서초구 서초동   1627-4,999,없음,없음,2,지진옥외대피소,3
27,서울특별시,영등포구,여의도여자고등학교 운동장,서울특별시 영등포구 여의도동   40-2,2390,126.935162,37.522664,2,지진옥외대피소,3
27,서울특별시,마포구,상암초등학교 운동장,서울특별시 마포구 상암동   1635,3561,126.892141,37.576105,2,지진옥외대피소,3
27,서울특별시,성북구,월곡중학교(운동장),서울특별시 성북구 상월곡동   35-1,3800,127.048028,37.606673,2,지진옥외대피소,3
27,서울특별시,강서구,염강초등학교 강당,서울특별시 강서구  허준로 221-22  (가양동),598,126.86445,37.560886,1,지진실내구호소,3
27,서울특별시,강서구,도림공원,서울특별시 강서구 등촌동   635-1,1034,126.862868,37.555568,2,지진옥외대피소,3
27,서울특별시,노원구,서울상월초등학교 운동장,서울특별시 노원구 상계동   697-0,4330,127.057266,37.658608,2,지진옥외대피소,3
27,서울특별시,노원구,중평중학교,서울특별시 노원구  동일로203길 87  (하계동),2534,127.06235,37.637007,1,지진실내구호소,3
27,서울특별시,강남구,압구정고등학교 운동장,서울특별시 강남구 압구정동   470-0,7977,없음,없음,2,지진옥외대피소,3
27,서울특별시,강북구,체류지 마을마당,서울특별시 강북구 미아동   51-29,1093,127.03073,37.611875,2,지진옥외대피소,3
27,서울특별시,성동구,송원초등학교 운동장,서울특별시 성동구 송정동   72-8,738,127.069348,37.554055,2,지진옥외대피소,3
27,서울특별시,송파구,서울중대초등학교 운동장,서울특별시 송파구 송파동   191,5100,127.11371,37.500104,2,지진옥외대피소,3
27,서울특별시,은평구,서울세명컴퓨터고등학교 운동장,서울특별시 은평구 불광동   445-35,2260,126.923832,37.627867,2,지진옥외대피소,3
27,서울특별시,용산구,이태원초등학교 운동장,서울특별시 용산구 이태원동   406,1206,126.988025,37.535867,2,지진옥외대피소,3
27,서울특별시,서초구,용허리근린공원,서울특별시 서초구 서초동   1324-1,4641,없음,없음,2,지진옥외대피소,3
27,서울특별시,강서구,송정초등학교 운동장,서울특별시 강서구 공항동   22-16,6837,126.810892,37.562181,2,지진옥외대피소,3
27,서울특별시,강동구,둔촌중학교,서울특별시 강동구  진황도로61길 25-30  (둔촌동),1226,127.146206,37.530336,1,지진실내구호소,3
27,서울특별시,중랑구,신묵초등학교,서울특별시 중랑구  동일로149길 46  (묵동),10311,127.075552,37.60717,1,지진실내구호소,3
27,서울특별시,서초구,서일초등학교,서울특별시 서초구  남부순환로339길 38  (서초동),653,127.022633,37.484812,1,지진실내구호소,3
27,서울특별시,영등포구,대영중학교 운동장,서울특별시 영등포구 신길동   342-49,3600,126.905209,37.503118,2,지진옥외대피소,3
27,서울특별시,관악구,인헌초등학교 운동장,서울특별시 관악구 봉천동   212-3,14313,126.960237,37.476371,2,지진옥외대피소,3
28,서울특별시,노원구,용화여자고등학교 운동장,서울특별시 노원구 상계동   696-0,3370,127.057999,37.659097,2,지진옥외대피소,3
28,서울특별시,영등포구,윤중초등학교 운동장,서울특별시 영등포구 여의도동   38-0,198,126.923073,37.519604,2,지진옥외대피소,3
28,서울특별시,영등포구,신길근린공원,서울특별시 영등포구 신길동   341-3,19504,126.905991,37.50144,2,지진옥외대피소,3
28,서울특별시,강서구,새나라공원,서울특별시 강서구 등촌동   707-2,1563,126.852023,37.561529,2,지진옥외대피소,3
28,서울특별시,강북구,영훈고등학교운동장,서울특별시 강북구 미아동   471-2,17098,127.027897,37.613685,2,지진옥외대피소,3
28,서울특별시,중랑구,묵현초등학교,서울특별시 중랑구  동일로157길 75  (묵동),12938,127.073652,37.608984,1,지진실내구호소,3
28,서울특별시,마포구,휴암문화공원,서울특별시 마포구 상암동   670-0,5285,126.880375,37.582983,2,지진옥외대피소,3
28,서울특별시,용산구,이태원 마을숲 소공원,서울특별시 용산구 이태원동   260-93,867,126.991476,37.541228,2,지진옥외대피소,3
28,서울특별시,노원구,수암초등학교,서울특별시 노원구  중계로12길 9  (중계동),1219,127.081675,37.648105,1,지진실내구호소,3
28,서울특별시,서초구,사도감어린이공원,서울특별시 서초구 서초동   1359-12,946,없음,없음,2,지진옥외대피소,3
28,서울특별시,강남구,언북초등학교 운동장,서울특별시 강남구 청담동   27-0,3750,127.045344,37.519973,2,지진옥외대피소,3
28,서울특별시,성동구,송정체육공원,서울특별시 성동구 송정동 73-254,3350,127.065302,37.557815,2,지진옥외대피소,3
28,서울특별시,서초구,서이초등학교,서울특별시 서초구  서운로 35  (서초동),875,127.025948,37.491201,1,지진실내구호소,3
28,서울특별시,성북구,장위초등학교(운동장),서울특별시 성북구 장위동   68-8,4528,127.049827,37.612103,2,지진옥외대피소,3
28,서울특별시,송파구,서울송파초등학교 운동장,서울특별시 송파구 송파동   114,9070,127.110752,37.507053,2,지진옥외대피소,3
28,서울특별시,은평구,불광어린이공원,서울특별시 은평구 불광동   236-5,496,126.931436,37.6164,2,지진옥외대피소,3
28,서울특별시,강서구,장미공원,서울특별시 강서구 공항동   668-0,1662,126.8138,37.556743,2,지진옥외대피소,3
28,서울특별시,관악구,영락고등학교 운동장,서울특별시 관악구 봉천동   1558-1,9498,126.944366,37.476481,2,지진옥외대피소,3
28,서울특별시,강서구,가곡초등학교 교실,서울특별시 강서구  공항대로36길 74  (마곡동),1650,126.835822,37.555284,1,지진실내구호소,3
29,서울특별시,노원구,계상초등학교,서울특별시 노원구  한글비석로41가길 24  (상계동),922,127.068073,37.663084,1,지진실내구호소,3
29,서울특별시,노원구,온곡중학교 운동장,서울특별시 노원구 상계동   687-0,7090,127.064953,37.66052,2,지진옥외대피소,3
29,서울특별시,송파구,일신여자상업고등학교 운동장,서울특별시 송파구 송파동   99-2,13369,127.113485,37.501784,2,지진옥외대피소,3
29,서울특별시,강남구,영동고등학교 운동장,서울특별시 강남구 청담동   23-4,43546,없음,없음,2,지진옥외대피소,3
29,서울특별시,관악구,봉림중학교 운동장,서울특별시 관악구 봉천동   1531-38,9498,126.938151,37.480714,2,지진옥외대피소,3
29,서울특별시,성북구,장월초등학교(운동장),서울특별시 성북구 장위동   316-0,1560,127.046847,37.621997,2,지진옥외대피소,3
29,서울특별시,서초구,신중초등학교,서울특별시 서초구  남부순환로317길 15  (서초동),784,127.009794,37.479923,1,지진실내구호소,3
29,서울특별시,서초구,마산말어린이공원,서울특별시 서초구 서초동   1343-8,984,없음,없음,2,지진옥외대피소,3
29,서울특별시,마포구,상암중학교,서울특별시 마포구 상암동   1657-0,3410,126.887953,37.578843,2,지진옥외대피소,3
29,서울특별시,양천구,목일중학교 운동장,서울특별시 양천구 신정동   330-2,2346,126.873763,37.513375,2,지진옥외대피소,3
29,서울특별시,영등포구,여의도초등학교 운동장,서울특별시 영등포구 여의도동   40-3,2838,126.936663,37.522863,2,지진옥외대피소,3
29,서울특별시,강북구,삼각산고등학교 운동장,서울특별시 강북구 미아동   812-4,1812,127.019084,37.616002,2,지진옥외대피소,3
29,서울특별시,강서구,등마루공원,서울특별시 강서구 등촌동   641-5,971,126.857393,37.556001,2,지진옥외대피소,3
29,서울특별시,중랑구,원묵고등학교,서울특별시 중랑구  숙선옹주로 82  (묵동),714,127.086037,37.615419,1,지진실내구호소,3
29,서울특별시,은평구,불광중학교 운동장,서울특별시 은평구 불광동   173-0,6985,126.931459,37.623128,2,지진옥외대피소,3
29,서울특별시,강서구,내발산초등학교 체육관,서울특별시 강서구  강서로46길 23  (내발산동),2475,126.837868,37.551268,1,지진실내구호소,3
29,서울특별시,성동구,용답토속 공원,서울특별시 성동구 용답동   223-0,4832,127.056749,37.563322,2,지진옥외대피소,3
29,서울특별시,용산구,소월길 어린이공원,서울특별시 용산구 이태원동   463,1630,126.989216,37.543548,2,지진옥외대피소,3
29,서울특별시,영등포구,대영고등학교 운동장,서울특별시 영등포구 신길동   336-2,6469,126.906163,37.503457,2,지진옥외대피소,3
30,서울특별시,영등포구,평화어린이공원,서울특별시 영등포구 여의도동   50-2,4595,126.937974,37.521181,2,지진옥외대피소,3
30,서울특별시,강북구,삼각산초등학교 운동장,서울특별시 강북구 미아동   1353-10,984,127.015297,37.61623,2,지진옥외대피소,3
30,서울특별시,노원구,상계제일중학교,서울특별시 노원구  덕릉로86길 29-15  (중계동),396,127.0778,37.661678,1,지진실내구호소,3
30,서울특별시,강서구,등서공원,서울특별시 강서구 등촌동   639-2,880,126.854562,37.559185,2,지진옥외대피소,3
30,서울특별시,송파구,가락고등학교 운동장,서울특별시 송파구 송파동   172,5478,127.116904,37.501251,2,지진옥외대피소,3
30,서울특별시,서초구,서울고등학교,서울특별시 서초구  효령로 197  (서초동),2520,127.006047,37.483961,1,지진실내구호소,3
30,서울특별시,용산구,라틴아메리카공원,서울특별시 용산구 이태원동   258-467,728,126.996963,37.540774,2,지진옥외대피소,3
30,서울특별시,동작구,서울신길초등학교,서울특별시 동작구 대방동   351-6,2688,126.9266,37.5104,2,지진옥외대피소,3
30,서울특별시,마포구,구룡근린공원,서울특별시 마포구 상암동   1583-0,14402,126.88359,37.582942,2,지진옥외대피소,3
30,서울특별시,강서구,송정중학교 체육관,서울특별시 강서구  남부순환로 121  (공항동),869,126.815248,37.553596,1,지진실내구호소,3
30,서울특별시,성동구,용답초등학교 운동장,서울특별시 성동구 용답동   29-0,6034,127.053544,37.560777,2,지진옥외대피소,3
30,서울특별시,서초구,본마을공원,서울특별시 서초구 신원동   445,1234,없음,없음,2,지진옥외대피소,3
30,서울특별시,성북구,장곡초등학교(운동장),서울특별시 성북구 장위동   235-0,1886,127.048272,37.616696,2,지진옥외대피소,3
30,서울특별시,광진구,광진초,서울특별시 광진구  자양로40길 41  (구의동),850,127.052878,37.325105,1,지진실내구호소,3
30,서울특별시,은평구,녹번초등학교 운동장,서울특별시 은평구 녹번동   174-0,2700,126.926242,37.604287,2,지진옥외대피소,3
30,서울특별시,양천구,신목고등학교 운동장,서울특별시 양천구 신정동   330-3,3343,126.873461,37.512829,2,지진옥외대피소,3
30,서울특별시,은평구,연신초등학교 운동장,서울특별시 은평구 불광동   73-1,3926,126.928338,37.626327,2,지진옥외대피소,3
30,서울특별시,영등포구,신길광장,서울특별시 영등포구 신길동   431-28,1550,126.905901,37.499915,2,지진옥외대피소,3
30,서울특별시,강남구,청담은행나무공원,서울특별시 강남구 청담동   94-4,1644,없음,없음,2,지진옥외대피소,3
31,서울특별시,영등포구,신길유수지,서울특별시 영등포구 신길동   54-6,2670,126.917637,37.516098,2,지진옥외대피소,3
31,서울특별시,용산구,독서당어린이공원,서울특별시 용산구 한남동   1-32,469,127.01247,37.534432,2,지진옥외대피소,3
31,서울특별시,강북구,고갯마루공원,서울특별시 강북구 미아동   1357-5,2185,127.017463,37.616531,2,지진옥외대피소,3
31,서울특별시,강서구,백석어린이공원,서울특별시 강서구 등촌동   646-41,994,126.863039,37.553811,2,지진옥외대피소,3
