,id,lat,lng,households,buildDate,score,m2,p,min_sales,max_sales,avg_sales,구,distance_park,distance_subway,distance_mart,cctv,crime,distance_hospital,distance_library,distance_school
836,2492,37.5363533,127.07459,625,199807,4.5,83,25,46900.0,71600.0,59000.0,광진구,0.2963547902977892,0.12013680831486295,0.2586568526389664,2588,3601,0.5149803143303525,0.3169437165200855,0.25675819847065573
837,22934,37.56725898,127.0677789,30,200312,4.0,82,25,17600.0,60400.0,40000.0,동대문구,0.07024158245295045,0.7066705936564717,2.27139180608885,2497,3401,2.447470776514801,0.15518463927163337,0.40151301485678803
838,15069,37.53716705,127.0584103,157,200605,3.7,91,28,40000.0,87000.0,65000.0,성동구,0.30844796064343655,0.8374789975628635,3.264524740742879,3602,2362,3.3985641657338137,0.46830687201085475,0.3648244952872764
839,19582,37.54123529,127.0521404,445,200906,4.6,60,18,60800.0,215000.0,102000.0,성동구,0.12049477323772206,0.5612649404075498,2.5838550703541787,3602,2362,2.7088298476747097,0.2336554375251026,0.34078431097470013
840,2489,37.53530812,127.0702844,329,199608,3.7,98,30,33800.0,53500.0,46500.0,광진구,0.45319351082702614,0.3286593684297034,0.4329417991374869,2588,3601,0.6172354719188586,0.2830797393478561,0.08023349841003947
841,16658,37.5671855,127.07088,55,200406,4.7,39,12,13500.0,54000.0,34000.0,동대문구,0.2542913000364421,0.8468072965685112,2.489698281182129,2497,3401,2.634015879358396,0.1236004583351612,0.16928032576082405
842,12326,37.56707784,127.0629704,39,200604,0.0,58,18,19000.0,33000.0,29500.0,동대문구,0.2369386033472157,0.6444005597711959,1.9851499649913076,2497,3401,2.2228297936965955,0.1529478171724445,0.39309514842912036
843,6262,37.5478829,127.0477951,256,200310,4.2,107,32,63400.0,63500.0,63500.0,성동구,0.06588584187842872,0.0865665832994375,1.7534520793364063,3602,2362,1.8837126564883089,0.28292239020410737,0.493896628935363
844,3765,37.550669,127.0472672,92,199706,3.0,81,25,39200.0,59800.0,44500.0,성동구,0.2403845526451758,0.38838710232741175,1.4724183946045966,3602,2362,1.6139934760732197,0.5398006072201718,0.8002058606625778
845,27697,37.5368805,127.077909,33,200309,5.0,85,26,44400.0,54500.0,51500.0,광진구,0.13789501584984715,0.2716174540819845,0.4458635796484548,2588,3601,0.6449193003903605,0.3882752270093063,0.1618539617189927
846,2934,37.5495085,127.04711,777,199710,4.0,75,23,48400.0,56500.0,52000.0,성동구,0.24728814133734556,0.2603098129287569,1.5691449880102617,3602,2362,1.7036182538629232,0.42263935598137764,0.6838388350131398
847,4387,37.53478856,127.0712569,80,199007,3.5,102,31,48700.0,48700.0,48500.0,광진구,0.4201614438255054,0.33619118758862426,0.4397845642489656,2588,3601,0.6551097465145932,0.1797288916317603,0.08667569812135355
848,7700,37.54195684,127.0504164,159,200309,4.3,76,23,58400.0,61900.0,59000.0,성동구,0.26983994850873916,0.6392353833417734,2.4387634206071396,3602,2362,2.55893292927038,0.06474657255780374,0.20994499281092222
849,27738,37.56787357,127.0706636,89,200605,4.0,63,19,28000.0,38000.0,32500.0,동대문구,0.27449317244673194,0.8945038454349872,2.429105119817251,2497,3401,2.5656950123288707,0.14296179942019213,0.24385107752197302
850,4397,37.54551139,127.0479882,168,199901,3.7,84,25,64700.0,64900.0,65000.0,성동구,0.056969313417109965,0.1928402560014823,1.9892662791159337,3602,2362,2.110453313370583,0.09215782235680169,0.26261565454777874
851,10998,37.56618674,127.057695,516,200704,3.8,83,25,40700.0,73100.0,49500.0,동대문구,0.20648105250994314,0.8060677976370717,1.8052695237778742,2497,3401,2.123509048129551,0.18109360129526456,0.3388776414755408
852,3967,37.5341956,127.070617,235,199504,4.5,71,21,37100.0,63000.0,58500.0,광진구,0.4138455700967249,0.41894170163729655,0.5233354695532569,2588,3601,0.7299020973068696,0.20555815301395472,0.07262088681073459
853,5775,37.56044932,127.0494827,133,200005,3.0,31,9,15000.0,43800.0,42000.0,성동구,0.36913078304603514,0.3796043138240351,1.0916024822296722,3602,2362,1.2770622215580403,0.28501151565801286,0.3016150590742621
854,5526,37.53518578,127.0757966,66,198912,4.0,88,27,42900.0,75800.0,67000.0,광진구,0.18625716242902454,0.04849728358908495,0.42430821592273865,2588,3601,0.6776328650158103,0.2959590363114025,0.3192808022622151
855,16399,37.56309335,127.0837251,36,199508,3.7,56,17,24000.0,38000.0,30500.0,광진구,0.4347775172028193,0.3477685855954648,2.895321300642519,2588,3601,2.4365157184550927,0.2859684689616101,0.25566642326520295
856,21406,37.56860304,127.068165,72,200906,0.0,101,31,29000.0,32700.0,32500.0,동대문구,0.10270375636540843,0.8578007598879342,2.2037372315967296,2497,3401,2.3558382955398427,0.21600264901430655,0.4495378505181039
857,36948,37.53774261,127.0815277,264,201710,4.6,115,35,61400.0,105000.0,67500.0,광진구,0.07392968732143523,0.5971321750722336,0.7346977475166498,2588,3601,0.42605446745697423,0.17015438613704975,0.17858669984109182
858,4200,37.56639434,127.0788662,270,197605,3.5,48,15,13200.0,18400.0,16000.0,광진구,0.20804648880745266,0.4930149067124976,3.150134126131531,2588,3601,2.835221801081752,0.29065839774997293,0.06853054047127943
859,12037,37.56852896,127.0715471,193,200512,4.0,97,29,34000.0,40400.0,40000.0,동대문구,0.22526159415319605,0.9996609828266317,2.452181770188453,2497,3401,2.5702940015877798,0.24959912445532423,0.2879502093108853
860,16460,37.53557786,127.0580425,30,197602,0.0,66,20,18500.0,18600.0,18500.0,성동구,0.4632381236845653,1.0084961089765658,3.3929541252116353,3602,2362,3.5220202590573066,0.522715810100604,0.5402792689713125
861,5939,37.53374102,127.0691968,119,200204,4.7,93,28,55300.0,81000.0,69500.0,광진구,0.4941207325764788,0.5256962695028828,0.6304590774244507,2588,3601,0.8128732092625571,0.2620559093386385,0.12081475434131285
862,2491,37.5343893,127.07422,656,198809,4.0,69,21,33800.0,48600.0,40500.0,광진구,0.2806234883583456,0.15885167682498094,0.4562492180295306,2588,3601,0.7128104775917898,0.13136013838025679,0.1947152331808024
863,1237,37.53376893,127.0644494,158,199108,3.8,102,31,42900.0,44700.0,43500.0,광진구,0.299373090529293,0.8375531570838134,0.9315902196710609,2588,3601,1.0303479149831751,0.16381527836769105,0.49817409742401725
864,37754,37.5677751,127.059635,802,201901,3.7,68,21,41600.0,59700.0,50000.0,동대문구,0.3267965797064482,0.830180712830242,1.7429408030438551,2497,3401,2.0195966679743353,0.1511517307685337,0.3881327747242171
865,26020,37.56463196,127.0531482,66,201401,4.0,66,20,23000.0,38800.0,37500.0,성동구,0.5068329559234852,0.6608526803266733,1.4622900348273415,3602,2362,1.6329325990191816,0.1922638404259398,0.4372130354630898
866,25199,37.56899821,127.0703205,132,201312,4.7,65,20,22100.0,44800.0,37500.0,동대문구,0.2800949981686205,0.981633834587368,2.333197070720983,2497,3401,2.456056616343275,0.23617894937475345,0.36919838493873836
867,2904,37.5404117,127.050035,219,199402,3.7,77,23,38400.0,55200.0,51500.0,성동구,0.3267349825421426,0.762692237582157,2.57577552916563,3602,2362,2.6895734953906367,0.18275738659367535,0.3080946480654929
868,58298,37.56899745,127.0708463,42,201610,0.0,71,21,32000.0,33400.0,32500.0,동대문구,0.3007195737074032,1.0061822824646027,2.3719975224058203,2497,3401,2.489614988701653,0.25410421824590906,0.35271162958777774
869,6053,37.53344832,127.0704999,245,200210,4.5,74,22,48500.0,83600.0,77500.0,광진구,0.3766914559442,0.4864522178910924,0.6030689580166965,2588,3601,0.8133745791078123,0.21630132359502724,0.13808871246481258
870,146,37.53534028,127.0574585,108,199402,3.8,82,25,27100.0,38400.0,31500.0,성동구,0.47984738986907527,1.0309760218897444,3.3876545465840433,3602,2362,3.5144679718067113,0.4767897248446022,0.5692252206037456
871,12437,37.5658494,127.0546884,39,199906,0.0,128,39,39500.0,41500.0,41000.0,동대문구,0.42292487950164864,1.001956599087508,1.734946852012505,2497,3401,2.094519022575659,0.3451729900542778,0.3349588105496751
872,9154,37.53788755,127.0829819,98,200505,4.0,63,19,27600.0,45300.0,39500.0,광진구,0.0573671407195789,0.68680130826223,0.8610905410101852,2588,3601,0.3710848954308057,0.18506723576281967,0.30286644845942484
873,3694,37.53337936,127.0650781,47,199512,4.0,70,21,9800.0,51100.0,47000.0,광진구,0.3544029172065122,0.8146269331615436,0.9119624079001346,2588,3601,1.0274477672854216,0.1314538281446326,0.4551329938832403
874,1241,37.53325991,127.0660058,140,199708,4.5,80,24,41300.0,54500.0,49000.0,광진구,0.4369007070250547,0.7577726983421122,0.8577337570656632,2588,3601,0.9896839688069546,0.09608953489231759,0.38308624689631504
875,5776,37.53348704,127.0720341,257,200205,4.6,108,33,78700.0,83000.0,80000.0,광진구,0.267605120223854,0.3693360843363721,0.5584921868733363,2588,3601,0.7935151665684821,0.08594219160406495,0.17517398166131082
