시군구명,시설명,상세주소,경도,위도
성동구,한양여자대학교 운동장,서울특별시 성동구 사근동   110-0,127.0499,37.558147
강남구,반달근린공원,서울특별시 강남구 삼성동   7-4,127.042782,37.516241
동작구,숭실대학교,서울특별시 동작구  상도로 369  (상도동),126.9569,37.4965
강서구,뜸부기공원,서울특별시 강서구 화곡동   845-19,126.856931,37.530099
송파구,서울문정초등학교 운동장,서울특별시 송파구 문정동   12,127.12872,37.488915
강북구,으뜸어린이공원,서울특별시 강북구 미아동   309-43,127.024036,37.623575
노원구,녹천중학교,서울특별시 노원구  월계로 376  (월계동),127.062212,37.631519
성동구,매봉소공원,서울특별시 성동구 옥수동   561-1,127.013466,37.543594
동대문구,장평중학교,서울특별시 동대문구  답십리로72길 158  (장안동),127.070703,37.566635
마포구,삼개어린이공원,서울특별시 마포구 도화동   555-1,126.945229,37.540703
영등포구,동심어린이공원,서울특별시 영등포구 대림동   742-0,126.897334,37.498362
양천구,금옥중학교 체육관,서울특별시 양천구  신정로 213  (신정동),126.844847,37.510638
강동구,강일중학교,서울특별시 강동구  고덕로25길 17  (암사동),127.1358,37.55616
강동구,천호중학교 운동장,서울특별시 강동구 천호동   38-1,127.139577,37.546398
양천구,단지어린이공원,서울특별시 양천구 신정동   767-0,126.85825,37.520918
동대문구,안평초등학교,서울특별시 동대문구  장한로14길 61  (장안동),127.071305,37.565764
양천구,신정3동현장민원실,서울특별시 양천구  남부순환로88길 5-7  (신정동),126.841501,37.511681
성동구,덕수고등학교 운동장,서울특별시 성동구 행당동   70-28,127.042199,37.555518
중랑구,면일초등학교운동장,서울특별시 중랑구 망우동   440,127.099375,37.591981
강남구,샘터근린공원,서울특별시 강남구 삼성동   16-4,127.047407,37.515366
동작구,서울강남초등학교,서울특별시 동작구  강남초등길 15  (상도1동),126.953676,37.505995
은평구,소공원,서울특별시 은평구 응암동   761-6,126.92565,37.587587
강동구,명일초등학교,서울특별시 강동구  고덕로38길 8  (암사동),127.142029,37.553844
마포구,도화소어린이공원,서울특별시 마포구 도화동   540-0,126.945334,37.541021
강북구,한빛어린이공원,서울특별시 강북구 미아동   222-20,127.022834,37.627687
동작구,서울노량진초등학교,서울특별시 동작구 노량진동   49-12,126.94043,37.511921
성동구,뚝섬유수지 공원,서울특별시 성동구 성수동1가   685-63,127.040657,37.549361
송파구,서울가원초등학교 운동장,서울특별시 송파구 문정동   150-10,127.111406,37.48912
강서구,천사공원,서울특별시 강서구 화곡동   1139-1,126.832999,37.546915
강동구,천호초등학교 운동장,서울특별시 강동구 천호동   224-21,127.136443,37.547308
동작구,송학대근린공원(노량진근린공원),서울특별시 동작구 노량진동   325-2,126.943459,37.509007
노원구,용원초등학교,서울특별시 노원구  섬밭로 144  (공릉동),127.068968,37.629914
노원구,상명초등학교 운동장,서울특별시 노원구 중계동   515-1,127.067411,37.64852
성동구,성원중학교 운동장,서울특별시 성동구 성수동1가   277-1,127.052264,37.539153
노원구,공릉중학교,서울특별시 노원구  노원로1길 42  (공릉동),127.083575,37.62217
