,id,lat,lng,households,buildDate,score,m2,p,min_sales,max_sales,avg_sales,구,distance_park,distance_subway,distance_mart,distance_hospital,distance_library,distance_school,distance_eq_shelter,distance_fire_station,crime,cctv
2916,894,37.5053269,126.9004153,688,198609,3.9,67,20,42400.0,57440.0,49600.0,영등포구,231.0347691119673,1500.682197807791,1306.2916353696494,1061.2229281471075,398.8490394494761,599.5873482539226,261.5866700619729,1500.3671736001472,5217,3778
2917,26830,37.50036928,126.8899361,104,199912,5.0,171,52,70240.0,86720.0,74400.0,구로구,203.74802351831923,943.2589511355663,733.9441179695151,984.2935704053644,60.24349670387639,80.32810511649778,232.90752781337025,2201.972394275716,4175,4075
2918,3790,37.51217902,126.8854804,239,199611,3.7,101,31,71040.0,71200.0,71200.0,구로구,310.73564247759924,349.08241381944003,336.76184661057806,2182.798264341444,128.43807539211107,197.5105978613302,143.14515420754933,2400.2865162120365,4175,4075
2919,23253,37.51109643,126.8998194,836,201403,4.2,77,23,60960.0,148800.0,94400.0,영등포구,276.1356047803279,990.8364662398174,731.9194924846762,925.7038090819534,231.67911040901373,212.61010847046768,211.14587675127095,906.6756642480059,5217,3778
2920,17524,37.5140758,126.888506,121,200805,4.7,109,33,79200.0,79200.0,79200.0,영등포구,45.649245961393206,1030.8609860458519,559.2893042899959,1438.306865904042,298.9359422798396,642.4359552331113,632.3546521547257,1464.7851562760845,5217,3778
2921,1511,37.50349931,126.8842089,718,199911,4.5,80,24,64160.0,103680.0,75200.0,구로구,372.212083043623,841.7615712067472,301.0195396191547,1231.7736779047916,59.11710286339769,380.24991274857973,378.64691453690926,1793.7923005343075,4175,4075
2922,4384,37.50009572,126.8903075,272,199607,4.3,84,25,46240.0,62720.0,54400.0,구로구,194.02143896561282,970.8872311986568,772.2079579219167,972.5413167235673,85.38288581507295,68.21652305779905,203.40767049270752,2230.780471307326,4175,4075
2923,145,37.49984153,126.8921489,166,199706,3.8,79,24,44640.0,47840.0,46400.0,구로구,156.19986322808703,1002.2159601980327,936.9370357194498,1038.0751129758773,158.7487228902427,211.43391811942573,253.42330559620362,2389.3811065310806,4175,4075
2924,6306,37.50848585,126.8827716,411,200406,4.3,107,32,92160.0,112320.0,99200.0,구로구,525.8705363151678,657.7905519698384,442.51427616283706,1744.4261674989193,133.8229276468126,320.8565145606972,313.8714769556016,1954.084261356315,4175,4075
2925,6213,37.50568198,126.8828212,96,200308,5.0,105,32,106560.0,106560.0,106400.0,구로구,604.5152259736035,801.6914864513188,462.2444706504292,1484.8592553344245,197.69809735018066,330.87376158577126,321.2156769698314,1785.5925595126512,4175,4075
2926,1387,37.5119724,126.8842547,260,199904,4.0,79,24,60480.0,64000.0,61600.0,구로구,397.21064410019653,303.49625573847277,390.5728110092564,2085.5458453618457,119.5010505386763,88.22158724127802,110.9977047502479,2305.000711422923,4175,4075
2927,44,37.5048028,126.9013965,386,198512,3.7,79,24,44800.0,61760.0,54400.0,영등포구,247.9277189654885,1521.080553257532,1396.0176637304655,1027.858953682864,472.3614722085286,495.64154741768675,262.9678294534753,1541.2697908371636,5217,3778
2928,12232,37.49961265,126.8901634,77,200401,5.0,90,27,28000.0,69600.0,45600.0,구로구,240.9875681241328,1025.3460039836275,773.4910180321037,919.49210114972,91.00391698439388,35.70423205904144,148.79734769508843,2212.618035164758,4175,4075
2929,12215,37.49943678,126.8909508,160,200604,4.2,86,26,55040.0,77280.0,70400.0,구로구,219.60700755147258,1042.1898900052927,845.6443027318704,939.6839758875501,86.24295590159005,107.6764392251588,151.01881230107867,2280.1581456550716,4175,4075
2930,2644,37.51104128,126.8829531,1095,199911,4.0,80,24,72160.0,118720.0,85600.0,구로구,486.7043936195647,374.34479105886805,435.9122350880958,1930.9735336389324,161.1692619896839,108.18836584773126,129.24428181355992,2150.434428048783,4175,4075
2931,3792,37.51262826,126.8841813,154,199412,4.3,78,24,61920.0,66720.0,64800.0,구로구,434.6520560882282,237.24938605905945,446.591990929282,2129.4103219263907,52.57499118832083,108.6591272447372,112.064246085217,2350.8418124461846,4175,4075
2932,4121,37.5155602,126.89289,103,199812,3.5,78,24,61600.0,86080.0,72800.0,영등포구,243.2850293436371,754.0271024907174,138.87037267228882,1017.927471619915,135.43783135815553,403.07219399779603,269.8332515393042,1045.4840643731568,5217,3778
2933,3791,37.51301766,126.8843481,284,199312,4.0,102,31,76640.0,76800.0,76800.0,구로구,445.7676380878263,212.58273889434702,470.6022399261855,2169.6859320928547,13.090266026418451,150.01042758236096,147.4521842779441,2391.7853092759583,4175,4075
2934,11025,37.5025466,126.8829483,92,200608,4.3,106,32,62400.0,62400.0,62400.0,구로구,295.7159147670267,995.329341546522,147.4540091233517,1138.1587661008675,170.4182712504195,529.8034514764461,408.45568534549943,1653.4186142873857,4175,4075
2935,11031,37.50395469,126.8818558,96,200610,4.5,106,32,64320.0,66400.0,65600.0,구로구,479.02413363984357,971.3232000592792,260.8083790822839,1309.8545519373818,267.87273141867536,408.50323112700994,369.96928340395453,1621.9906702044937,4175,4075
2936,12219,37.49844599,126.891287,31,200311,4.5,94,28,85280.0,85280.0,85600.0,구로구,183.1654709419945,1152.60596908467,910.7483347147981,869.3752657029524,29.3364772439206,190.51653487966078,109.86334152811622,2303.6710324551386,4175,4075
2937,19800,37.49828402,126.8915224,102,200311,4.0,86,26,48160.0,48160.0,48000.0,구로구,191.36020888920675,1171.229225373363,936.9004851861577,869.2636464542006,56.11367268243281,217.94108290025005,129.01370174282144,2323.9424360908224,4175,4075
2938,6203,37.50703859,126.8807245,362,200308,4.5,107,32,89280.0,89280.0,89600.0,구로구,723.2038196861458,836.7301517068311,610.531577945788,1504.9006216420096,208.8558176431598,103.99935399293368,125.75247958267278,1712.971508398117,4175,4075
2939,7133,37.50084661,126.8840683,125,200612,4.0,81,25,49120.0,85120.0,59200.0,구로구,82.72426556620158,1076.540407240416,220.2504514080852,938.3803427723419,229.59292677209928,435.60075157352236,245.59441065040468,1699.8188995163316,4175,4075
2940,4135,37.5164251,126.892795,270,198312,4.3,102,31,73440.0,77760.0,74400.0,영등포구,173.1905468550188,659.8656986407125,143.01444878792526,993.72456348186,161.21429495221741,310.2771283681645,198.21332186824225,1027.7777736654184,5217,3778
2941,912,37.50674226,126.9035259,321,199310,4.1,102,31,56800.0,56800.0,56800.0,영등포구,325.96421245132194,1256.7952964765013,1143.473787670051,746.5315219715471,377.8448689483261,342.6920066542709,375.18194667305244,1307.4768151128737,5217,3778
2942,21943,37.5001856,126.899262,44,200801,5.0,80,24,38400.0,53120.0,44800.0,영등포구,238.79039468124927,2067.9065217986563,1815.7262683288468,701.4437653557914,234.65413153719342,163.77590552507627,219.44977559563662,2080.6033698368724,5217,3778
2943,2643,37.50584553,126.8805907,2298,199911,4.1,78,24,64800.0,103200.0,80800.0,구로구,717.0557823665689,969.0982256955921,482.18662971252854,1426.4123267826058,275.84671921511415,170.77247137751382,138.41124708020152,1626.9866972993086,4175,4075
2944,5848,37.51185181,126.9023701,2462,200205,4.2,85,26,75520.0,86400.0,80000.0,영등포구,236.99148456150152,782.9455599392816,656.6077555552961,710.4023681901009,307.23919598472696,127.00520429356114,107.22487683959473,754.7251739909084,5217,3778
2945,5731,37.51607101,126.8968311,1302,200111,4.4,115,35,102240.0,175200.0,118400.0,영등포구,273.60416764549876,737.8284053907396,219.4870231752115,679.1019451549485,486.6999827254703,368.0876205693902,277.99467140476725,699.6116055245321,5217,3778
2946,7167,37.49973618,126.8993732,80,198901,3.0,42,13,12800.0,48800.0,39200.0,영등포구,215.97599929946318,2111.4096755894293,1866.5974650174949,651.4551784188889,197.42440047540828,129.24408191215412,175.0674730120213,2127.5499309743955,5217,3778
2947,11322,37.4998952,126.884115,299,200705,4.1,111,34,76800.0,185600.0,88000.0,구로구,39.37946203999329,1162.9472649802335,281.71174728668586,832.6394020620504,258.6768402440641,345.71305650076386,249.52328969592352,1686.0154429111135,4175,4075
2948,12131,37.51727403,126.8920017,54,200412,4.0,109,33,123360.0,127840.0,126400.0,영등포구,200.81318560658335,583.0571082579613,247.81089475666485,1039.2846091269291,108.38930328003195,251.15940097828488,193.18591491881386,1080.2560221735134,5217,3778
2949,4123,37.5169974,126.88814,200,200001,4.2,81,25,72160.0,76800.0,73600.0,영등포구,122.55077630162016,778.7705512904253,557.2963538304894,1380.0521592454722,212.34195816530732,316.2138461160341,305.9023792360005,1422.0672212929392,5217,3778
2950,2854,37.51758488,126.8929967,367,198807,4.0,80,24,57600.0,79840.0,65600.0,영등포구,112.9484303483169,529.6985503140506,208.660814435827,946.7988020969877,202.58129783288305,181.1123478970324,119.49560625866015,989.1373681200184,5217,3778
2951,37929,37.5039335,126.904281,612,201902,3.0,85,26,76160.0,97120.0,85600.0,영등포구,183.40110482187126,1545.4977041281302,1438.3383411500074,926.6838951085736,268.1968848755543,228.75989074643203,122.16404110657268,1618.6623124047876,5217,3778
2952,12210,37.5017431,126.9030528,134,200306,3.7,72,22,54560.0,58720.0,57600.0,영등포구,207.7923394512844,1805.8899747829282,1696.1502783300484,934.2133339443365,191.27591066816603,307.8262731046674,244.03194486024876,1864.715078240115,5217,3778
2953,15048,37.49689994,126.8913751,206,200205,4.3,43,13,23360.0,32800.0,30400.0,구로구,169.26041480211902,1264.3457957059393,996.5571397251896,751.273225264904,198.40315338135554,338.15615275471197,108.65434210605379,2312.503968307751,4175,4075
2954,4393,37.49706151,126.8946725,591,198701,3.7,73,22,32160.0,60800.0,43200.0,영등포구,295.17027679198196,2548.4374409366665,2110.701203102108,542.4241848325772,226.31574908977456,456.2035038637282,163.3591325731881,2525.26146413524,5217,3778
2955,37180,37.51701736,126.8870087,222,201711,4.9,80,24,89600.0,98880.0,97600.0,영등포구,42.473194463360805,845.9065141941293,655.8827394626205,1478.2604281185538,247.183192401522,314.43400082962665,308.7446570807002,1520.9650622418426,5217,3778
2956,20066,37.49660154,126.8921762,42,200911,4.2,112,34,63200.0,63360.0,63200.0,구로구,247.27891098333455,1255.4056747815096,1074.1579151898532,785.7090667641158,169.71433854925633,286.43561327971264,185.5551501721677,2384.73976655755,4175,4075
2957,2861,37.5161514,126.884442,166,199111,3.5,94,28,65440.0,65600.0,65600.0,영등포구,216.94750549401766,1079.3517958714242,873.3144253035695,1717.6126579596723,471.73409222477153,492.2461210796912,458.6434168831888,1757.848042309406,5217,3778
2958,6577,37.49887466,126.8835059,109,200212,4.3,104,31,63840.0,65600.0,64000.0,구로구,163.58560141113514,1287.8430245299085,340.7750344734106,727.3761676520315,230.92230521308537,311.4490940791113,315.73503457749086,1620.5220971943415,4175,4075
2959,2857,37.5169681,126.88581,383,198811,4.0,88,27,52160.0,53280.0,52800.0,영등포구,94.62871685567588,928.4792764801477,759.587757757018,1583.64158390046,321.0434196054573,352.5581503372715,351.6520481210951,1626.6720028819323,5217,3778
2960,6094,37.5183614,126.8908644,776,200306,4.6,111,34,109600.0,142560.0,117600.0,영등포구,316.5319308386283,513.4722419183323,400.8094003187173,1123.80578076168,167.65282788289534,256.81671694487466,216.4407629110188,1172.1429447525813,5217,3778
2961,4120,37.518424,126.892414,141,199804,4.0,82,25,63040.0,101760.0,76000.0,영등포구,195.68828202906346,450.1424671384915,314.8180620526972,986.9755504747249,220.18927090529806,131.87831412103046,81.99993864322859,1035.4140971939225,5217,3778
2962,2615,37.49610859,126.893059,397,198806,4.4,76,23,39840.0,52160.0,47200.0,구로구,341.06179088566194,1234.5227874533766,1169.19194102993,821.3153817897586,156.27618446563181,227.95281509057833,151.05976138155035,2466.0819199385805,4175,4075
2963,5638,37.50690965,126.8779832,204,200109,4.3,115,35,77920.0,90080.0,87200.0,구로구,941.3093102310371,930.5214596571376,677.1214238798646,1300.0621565695685,56.95536598845844,140.83184443674455,127.36215978293234,1516.7694556787385,4175,4075
2964,14158,37.49602084,126.891675,166,200506,4.0,88,27,49600.0,50240.0,50400.0,구로구,244.64038957513628,1179.6444928336448,1072.6831543635215,712.4195145221544,103.11617571560764,237.77557901813915,154.10437981521014,2345.162154324467,4175,4075
2965,12207,37.51834366,126.8887466,48,199804,4.0,84,25,45760.0,45760.0,45600.0,영등포구,222.5811346917674,633.2020779397898,555.9907109661233,1310.3642066585896,62.54891129509307,192.12669495328478,177.54769260154976,1358.9328667067084,5217,3778
2966,2860,37.5172915,126.884763,160,198408,3.0,103,31,40160.0,67680.0,53600.0,영등포구,193.72256957743332,980.5162387378825,856.2640437083345,1670.5808917037286,376.8316606845198,374.68399286178226,335.2175382934606,1715.367070964897,5217,3778
2967,10015,37.49563601,126.892553,81,200402,3.0,44,13,25600.0,70560.0,56800.0,구로구,331.53276061101275,1168.3040640122738,1160.6510706119282,756.8294110881179,87.60492028993131,175.22367188615112,91.3044283009757,2426.2263556004195,4175,4075
2968,3758,37.49573367,126.8890383,98,199810,5.0,81,25,50240.0,70240.0,59200.0,구로구,200.76461873849402,1092.3335724632834,915.8301517197633,512.2865157425497,255.62964291721508,291.4632421267395,132.80161683669752,2116.699990943274,4175,4075
2969,4122,37.517157,126.901414,101,199909,4.0,72,22,55840.0,67840.0,62400.0,영등포구,526.832711758179,539.4608009674237,454.3158864571487,281.0483970752204,338.2752140136669,546.4870491590812,509.27453067650964,283.4811149339472,5217,3778
2970,2862,37.5175063,126.883303,282,199205,3.9,103,31,54400.0,54400.0,54400.0,영등포구,323.38427164893545,1077.0247117107542,987.2033488625707,1796.1767537575531,486.23020013614496,456.46828312776177,304.10202404214283,1842.195530269363,5217,3778
2971,14141,37.49514657,126.8894146,39,199612,3.5,108,33,44640.0,64960.0,56000.0,구로구,260.30418960551543,1033.468856067652,985.9173520608754,493.6975334506933,212.62382334565484,320.125133619606,146.70125290515298,2157.6630066239827,4175,4075
2972,421,37.50733336,126.8764715,824,198907,3.7,50,15,26880.0,51360.0,42400.0,구로구,942.2932190324736,958.102406515668,789.2914156484092,1230.6673407981643,103.85463126451596,272.6198178291666,268.4057034570373,1454.2972608455682,4175,4075
2973,5573,37.49884648,126.8805521,597,200109,3.9,85,26,56160.0,65280.0,62400.0,구로구,103.87334064580547,1441.6443785170645,325.40479261685226,812.5798223639978,172.77535126507595,551.4374699837468,128.52002103074068,1360.5166158969841,4175,4075
2974,15662,37.5190611,126.897545,134,200609,4.4,111,34,104640.0,105760.0,105600.0,영등포구,339.7586734537438,480.8778534681685,438.730727096586,532.3179348459798,392.88083358610766,347.5356458798428,116.95185237683386,586.3043173870336,5217,3778
2975,70841,37.52022577,126.8920563,49,201509,0.0,66,20,61280.0,87520.0,78400.0,영등포구,364.5111482627039,282.50433450876983,507.0713989501279,1025.2954170643434,344.55651680108537,182.31353304980243,203.0016480320492,1084.2372471512876,5217,3778
2976,15437,37.51954208,126.8972969,67,200508,5.0,112,34,100480.0,101120.0,100800.0,영등포구,353.85557707751275,426.80940522009263,468.3764049384548,557.3098172838581,335.9550277124734,328.59163778660917,82.81601464666534,615.9445946227768,5217,3778
2977,33267,37.50490189,126.9079971,949,201512,4.4,82,25,84480.0,112480.0,98400.0,영등포구,124.02649575213948,1412.0861818029102,1323.072192365322,682.5598432163177,267.61487391755634,287.2760539886715,228.01074942469936,1548.5049147303127,5217,3778
2978,2863,37.5184393,126.8838,270,199707,3.9,71,21,51200.0,82880.0,63200.0,영등포구,300.51915524340586,990.0286516186297,967.3028294698104,1745.683458596314,420.6202645157687,367.1740673170632,206.47215741555647,1795.1089123029915,5217,3778
2979,2601,37.49532355,126.8860309,340,198406,3.8,78,24,26400.0,38080.0,32800.0,구로구,389.62285391022425,1040.4136498477344,793.9331570332149,333.92073979605004,238.75471721726038,242.2124278681805,173.98195790165877,1859.3812344440262,4175,4075
2980,2864,37.5190939,126.88523,304,199705,4.4,77,23,57280.0,73440.0,67200.0,영등포구,155.346146659958,844.9042631982985,872.4335853316783,1618.4281510906283,292.58344190380444,222.67204670678194,160.13027718037557,1670.3235420393305,5217,3778
2981,2887,37.4963307,126.900859,435,198511,4.2,70,21,42080.0,52000.0,48000.0,영등포구,163.94892661005628,2436.0956684277726,2265.879684146996,304.2772898108659,325.0620341812242,299.16356781143304,199.7092897095317,2481.0961154016304,5217,3778
2982,8909,37.50554874,126.8758772,189,199812,4.4,89,27,45280.0,53920.0,48800.0,구로구,854.3951153194666,1153.0209322745895,679.3407850380634,1060.4848238216287,186.79273958565378,369.45607955345355,332.8137220332758,1277.490557547987,4175,4075
2983,12223,37.51386252,126.9064124,90,196912,2.0,38,11,16320.0,16320.0,16000.0,영등포구,261.5847817967975,426.09622507751175,320.62206478392926,486.71856546996946,91.10968262649291,511.22073347636274,252.76481256418893,551.7813685852901,5217,3778
2984,38244,37.50298309,126.9078293,1008,202002,0.0,79,24,76000.0,119200.0,88800.0,영등포구,79.86876290083882,1625.0322269177436,1534.3936311899963,891.9955524862205,274.6739053626653,135.92972280948646,156.14991889701142,1754.516949326847,5217,3778
2985,16401,37.49562814,126.900012,120,199211,2.0,95,29,66720.0,66720.0,66400.0,영등포구,223.65710709139336,2530.4724979645976,2324.3181239071937,203.72074690994637,345.8464463296883,214.04988178191718,233.4230936416599,2568.254988620163,5217,3778
2986,12233,37.49408383,126.8938308,118,198712,3.0,73,22,32800.0,32800.0,32800.0,구로구,453.64659695281273,1069.6058110028052,1133.492917341135,802.0050479962931,210.09401252537654,92.69980044473424,140.21039376549456,2560.5732880265327,4175,4075
2987,2858,37.5199538,126.886452,170,199609,3.8,82,25,54400.0,116640.0,90400.0,영등포구,47.66784153773355,708.1067281219289,820.7032587612973,1514.255829713674,219.1617814334683,101.59715023937636,107.7173406561024,1569.6513906576731,5217,3778
2988,2856,37.5185825,126.882821,218,199810,4.1,75,23,53280.0,83680.0,67200.0,영등포구,374.21527313519204,1062.2367092847069,1054.7248281295392,1831.4868423989774,505.17701943130965,442.02650996416344,208.75018610786867,1881.4691956300476,5217,3778
2989,4374,37.50137165,126.9072467,130,198106,4.3,54,16,19200.0,31200.0,24800.0,영등포구,166.55755986390687,1804.109869981728,1710.489650190066,1078.3257252767708,181.4874864317793,166.0984916893531,111.03224659542512,1922.939027141902,5217,3778
2990,4373,37.5192711,126.884019,186,198501,4.0,55,17,32320.0,70400.0,58400.0,영등포구,252.6419926278864,935.6031145139556,978.7699085796711,1725.4461150224215,400.7815903826034,320.4583054248812,112.13206538364149,1777.8974797541819,5217,3778
2991,6574,37.49653017,126.8816188,216,200411,4.0,68,21,46240.0,57600.0,54400.0,구로구,185.92926860882568,1269.6870888555115,565.0310949700889,543.0676551261204,158.31062789235392,447.56732019814615,180.56001415281222,1456.4934233003974,4175,4075
2992,50089,37.5200222,126.885449,263,202009,0.0,79,24,96800.0,120000.0,98400.0,영등포구,129.39089250254509,788.5850816082399,900.654356846686,1603.0285441302372,300.4251238352112,190.2476593498528,114.94323095113006,1658.4219728996516,5217,3778
2993,2852,37.5207215,126.896336,461,199708,4.6,82,25,63200.0,115200.0,79200.0,영등포구,406.37851045045437,275.4566223405594,549.2606671024959,666.6305105355601,198.78978981740175,298.1467786019651,132.5029711085346,732.7617040309063,5217,3778
2994,4391,37.51995821,126.899242,109,199608,4.0,88,27,45920.0,68800.0,60000.0,영등포구,461.333321921239,536.2840214888099,613.4791961128467,396.8638359739529,310.0909070008952,505.33614541415193,258.7685568086866,462.92534227398426,5217,3778
2995,18432,37.49335879,126.8931307,129,200905,3.3,65,20,46400.0,73280.0,69600.0,구로구,354.68967260444657,968.3851768028387,1079.9843026398562,726.3419289453393,225.4370003201433,84.96849138876642,170.21124051747063,2514.230916634985,4175,4075
2996,2859,37.5209278,126.887961,134,199106,4.5,101,31,85760.0,85760.0,85600.0,영등포구,172.35667392036598,547.0175739486708,782.2899025185266,1393.924199624755,233.19186974486257,128.8268807785082,121.1873371078374,1453.5926460299743,5217,3778
2997,17715,37.52001306,126.900165,167,200801,3.8,79,24,65120.0,99520.0,72000.0,영등포구,383.2964754607999,510.61159766512776,669.4158546476491,321.180610331693,341.59023457321445,554.8557091448254,340.02209418801453,390.4215417058133,5217,3778
2998,3923,37.5195376,126.882819,264,198612,3.9,85,26,55040.0,73920.0,65600.0,영등포구,355.05160753875134,1025.8406694545079,1088.1535231798382,1831.9702467246275,509.5178771555219,421.7607994098278,145.40547063440567,1885.20697257164,5217,3778
2999,17716,37.50296285,126.9096062,284,200806,4.1,106,32,84480.0,132640.0,97600.0,영등포구,79.53975891102922,1637.5477839910095,1556.1177691607602,869.2752148661835,402.16265108373307,290.1315640527212,308.66531032698595,1792.2845459666196,5217,3778
3000,3711,37.52163848,126.8881176,165,199612,4.1,78,24,47520.0,126240.0,80800.0,영등포구,174.95477182919336,516.8862686886007,768.3368477243288,1394.6631995848882,225.13004020999384,208.8725401956192,180.16917487286273,1456.9628718525623,5217,3778
3001,24060,37.49511504,126.9027357,185,201307,4.0,82,25,65600.0,84800.0,77600.0,영등포구,64.13739734619656,2534.8320698990806,2428.3368783291544,330.41623937008177,113.43905558164953,279.03275170440816,309.0324714991896,2602.199485228802,5217,3778
3002,16996,37.49567445,126.9036984,157,200510,4.0,102,31,66880.0,67040.0,67200.0,영등포구,76.82670006467114,2460.4912832936116,2356.2084675590318,434.0537903665019,112.44881896018492,384.2588452422631,413.9955771046326,2537.305792654586,5217,3778
3003,15595,37.49961004,126.908226,43,200508,5.0,89,27,48000.0,60960.0,56800.0,영등포구,341.21385187449783,2000.8567117090236,1911.035331379597,1011.0083510102868,126.80642901057334,379.81437250266805,207.88913325754234,2129.8774977251974,5217,3778
3004,3924,37.520407,126.882824,390,198710,4.4,59,18,34720.0,74880.0,52000.0,영등포구,364.04137201781856,1000.8023947855513,1125.9103431611973,1837.1545733579062,531.6239117143316,425.50471929937316,120.89182438805383,1893.1904521215286,5217,3778
3005,3710,37.51576665,126.8763716,420,199609,4.4,107,32,93120.0,98880.0,95200.0,양천구,259.92184943889697,987.2572411467268,985.5635571216127,547.0421491833924,638.7597212168903,342.17991120790083,328.3416095823362,1641.17692510058,3216,3312
3006,22596,37.51118077,126.9106006,78,201310,4.0,107,32,76320.0,79520.0,76800.0,영등포구,310.582781369672,763.694940883292,714.8718776242908,53.455229651793424,247.39122110897816,183.9218524097535,231.9203371273872,991.9172057168249,5217,3778
3007,70147,37.49225537,126.8885956,79,201004,0.0,87,26,56000.0,84000.0,75200.0,구로구,33.50556805331153,704.2334354159331,1198.1070245835047,319.64100627098884,425.73464008709874,420.75691152173073,300.49355834930134,2155.2272889630185,4175,4075
3008,2600,37.49201172,126.8940689,427,199206,3.9,75,23,36160.0,62080.0,49600.0,구로구,282.41911729266974,899.2406317847685,909.9292522167297,803.2828365924507,396.52376652769544,255.60769516953997,319.0311381842852,2628.0728321908578,4175,4075
3009,21620,37.49538317,126.9044949,37,200702,2.0,47,14,27200.0,78400.0,61600.0,영등포구,100.92063159499189,2484.090701018314,2382.0708361494826,485.38884637041957,94.79170700900744,378.26965990457046,372.06400350229444,2569.552930436834,5217,3778
3010,4157,37.49827967,126.8761064,116,199410,4.2,94,28,39840.0,42080.0,41600.0,구로구,384.47673869264923,1680.1518718177015,621.5370183989231,866.7229942546231,64.15354877533213,611.5926006256734,368.71770526068303,964.8118777515735,4175,4075
3011,4401,37.49447775,126.903501,143,199812,3.0,82,25,50240.0,91200.0,57600.0,영등포구,59.569473357264684,2594.6901098702338,2490.374804849679,373.9249777958258,41.1997088587978,310.4643267422615,327.87723719750846,2670.675585712019,5217,3778
3012,4392,37.4947704,126.9043871,234,199903,4.4,80,24,37760.0,80000.0,50400.0,영등포구,86.8450869443202,2552.8547459107563,2450.735893835881,457.0089615777167,44.59553712355029,318.14095852232066,313.2245684684309,2637.5939495300668,5217,3778
3013,21308,37.49822142,126.8755501,46,200706,4.5,101,31,56160.0,57600.0,56800.0,구로구,432.75692153594593,1704.121938429402,665.2427809107761,819.6812436436063,112.0112300034841,588.524393241549,382.7255425979453,915.4600479025362,4175,4075
3014,4406,37.52301442,126.8872829,95,199410,4.3,80,24,58880.0,59360.0,59200.0,영등포구,92.42445308211667,590.8493908754004,682.829016356983,1504.6814251784554,110.5585277932287,357.62424591186215,83.70608049846359,1570.62856232595,5217,3778
3015,2888,37.5015466,126.911075,518,197412,3.2,49,15,11360.0,31840.0,13440.0,영등포구,149.63827768419307,1812.0725959600202,1736.6187921336561,1026.804817218238,198.23157316064038,424.3919576350332,436.8806898648085,1980.4754606605122,5217,3778
3016,38075,37.5039035,126.912039,1476,202010,0.0,62,19,73600.0,159200.0,106400.0,영등포구,126.37759039727678,1547.7621437281703,1507.9907070849463,777.6599661301506,416.88503662253027,521.1082575794708,404.55987448028066,1764.7896991939197,5217,3778
3017,1601,37.49783561,126.8753789,105,199405,4.0,102,31,43200.0,43840.0,44000.0,구로구,446.62183826540615,1679.518787948741,702.5021478039736,814.4050278706646,144.54324063920353,543.0550901865487,337.48446982643225,899.1617917133859,4175,4075
3018,2598,37.49103115,126.8898187,493,198412,3.3,68,21,32320.0,43680.0,39200.0,구로구,169.60004182232942,602.6754503726467,1025.151282464649,454.6862537816369,320.67605266039203,427.18475662553215,325.13398340246306,2299.7318793001696,4175,4075
3019,2618,37.49678039,126.8760998,579,198711,4.0,79,24,38240.0,51840.0,47200.0,구로구,403.237429727624,1548.2785675722853,733.6016655339395,910.333848152147,204.3345803530273,461.45259683424183,280.9237474991126,969.3941884164486,4175,4075
3020,463,37.52227862,126.8829853,417,199011,3.9,68,21,44480.0,57280.0,50400.0,영등포구,447.9590116185156,964.3734097450143,1017.4277609408659,1852.3268959746374,487.8444343309797,490.26343494643936,76.49971953197074,1913.8424951058487,5217,3778
3021,806,37.51761829,126.8755948,270,199211,3.9,99,30,71200.0,71200.0,71200.0,양천구,288.77616582703445,778.6172987555307,774.2234027138752,385.2343693333097,477.23481273910136,283.5897011488627,253.084091662837,1425.3930421459618,3216,3312
3022,50108,37.52339547,126.8862733,308,202103,0.0,35,11,48000.0,152000.0,116000.0,영등포구,180.2465070903743,685.4699701828804,714.0870937630397,1602.3286614145177,175.52746030544915,415.5070323159936,168.93174468225342,1668.584706923579,5217,3778
3023,1346,37.52402332,126.8948654,783,199406,4.2,101,31,83200.0,83200.0,83200.0,영등포구,135.1338373683261,209.78875567451811,470.208202302378,949.4264868139186,211.68576900496893,542.8068318347572,192.28380962276657,1024.4825581125854,5217,3778
3024,4153,37.49761865,126.8747007,256,199309,4.3,101,31,49280.0,50400.0,50400.0,구로구,507.44448634876136,1699.0171495450122,765.0687766421823,763.3551145419763,208.22896319952602,504.0165274933918,293.0685458997334,839.5623914982349,4175,4075
3025,16695,37.52410071,126.888856,51,200510,0.0,77,23,45600.0,81600.0,78400.0,영등포구,110.89727473274941,489.82534395228686,501.9083623455678,1416.5527332954466,73.39771369557175,248.26896242628982,111.0142700384821,1486.3968843507625,5217,3778
3026,6192,37.4905171,126.8952425,83,200309,4.5,108,33,71520.0,73760.0,72000.0,구로구,323.5054365977026,816.6539894100097,717.9161625995291,930.2985619063861,419.3934896830024,175.64328784277785,166.77687579864002,2772.505385524207,4175,4075
3027,4139,37.49689691,126.9091204,477,198904,3.8,72,22,44000.0,80800.0,63200.0,영등포구,261.83418080573375,2305.937175732156,2218.635435994476,854.8191887235208,190.8751943056877,382.2866463483551,85.9762499266849,2440.6969072961015,5217,3778
3028,15573,37.5206014,126.905666,60,197104,0.0,32,10,11200.0,23040.0,20000.0,영등포구,157.22140260495465,232.3422923755801,435.753949599414,255.19059186673903,357.9810227452894,430.4767143818429,191.32194439806722,270.0023112311998,5217,3778
3029,2884,37.51714138,126.8744735,217,199507,3.7,107,32,85920.0,85920.0,85600.0,양천구,187.65540360645483,823.0384586148517,827.2747046862365,486.754776083829,413.7999693871533,172.0621722047592,143.70628705076618,1460.8445239927175,3216,3312
