id,lat,lng,households,buildDate,score,m2,p,min_sales,max_sales,avg_sales
2889,37.5313988,126.891773,532,199905,4.2,80,24,67680,91520,80800
27355,37.54104621,126.8706451,48,200408,4,80,24,49760,57600,52000
5505,37.5313071,126.895023,145,199104,3.6,90,27,66880,80000,70400
2851,37.53425705,126.9057216,348,199505,4.3,80,24,68320,92480,80000
6093,37.53293204,126.902836,1391,200312,4.4,109,33,122240,154560,139200
12126,37.53914086,126.8717075,276,200607,4,106,32,105920,161760,140000
33075,37.5700289,126.901882,3710,198606,3.6,66,20,40960,49920,44800
1439,37.5310921,126.8964,509,198812,4.4,80,24,61600,71360,67200
19729,37.5308022,126.894588,70,200902,3.5,63,19,44000,77440,74400
24010,37.53058194,126.8941049,38,201201,5,104,31,78560,81120,80800
130,37.53853509,126.871437,206,199810,4.1,90,27,58880,132640,92800
9964,37.53888037,126.8707892,95,199911,4.5,85,26,78880,91360,86400
936,37.53033116,126.8957978,360,198312,4,72,22,50240,59520,56800
5937,37.53817803,126.8711932,153,200208,4,81,25,70240,78880,76800
4381,37.56861529,126.9074713,81,199612,4,82,25,47360,61120,49600
10254,37.56976328,126.9053554,189,200507,3.8,81,25,76960,79200,79200
6390,37.53849433,126.8704187,99,200310,5,75,23,62400,101440,84000
10901,37.57278424,126.8896938,540,200309,4.2,108,33,77280,80000,78400
25234,37.53022879,126.8982598,54,201307,4,93,28,76000,78880,78400
5730,37.53066667,126.9003635,258,200110,4.8,114,34,108800,108800,108800
2886,37.5307159,126.901633,480,199912,4.4,80,24,74400,128480,93600
6060,37.5693439,126.9082446,795,200408,4,84,25,59680,104800,85600
4355,37.57036589,126.9062874,180,200009,3.8,80,24,65760,112000,91200
12338,37.53672156,126.8707748,111,200408,4.2,104,31,105440,105440,105600
6220,37.57035194,126.906876,48,200204,4,78,24,66400,88320,79200
7160,37.53217977,126.8768197,321,200004,4.8,87,26,83200,212800,128000
2885,37.529661,126.900812,976,200003,4.1,74,22,75040,111840,91200
38615,37.5301139,126.903093,802,202005,0,65,20,82400,160000,136000
360,37.53394899,126.8730922,1588,198609,4,88,27,81760,232000,124800
18467,37.56695107,126.9132959,70,200812,0,105,32,97600,98880,98400
5222,37.57113761,126.9068841,477,200107,4.3,83,25,62880,87360,74400
4133,37.57043978,126.9085965,282,200012,3.8,81,25,67520,102080,80000
7685,37.56993252,126.9097607,102,200409,3.6,78,24,34240,80160,51200
7559,37.57209951,126.905405,499,200605,4.6,82,25,84640,91680,91200
6085,37.56881319,126.9117588,206,200211,4.1,88,27,64640,100800,77600
4132,37.5684893,126.9123886,172,200004,4,65,20,58560,109600,80000
10605,37.5311486,126.9080109,69,200210,3,92,28,57600,117920,79200
580,37.5295767,126.905046,520,199905,4.3,86,26,68000,82720,76000
6314,37.5297669,126.906301,538,200408,4.3,79,24,77920,142400,108800
5469,37.57280741,126.9083627,90,199809,3.6,90,27,46560,101280,76000
361,37.53186016,126.8711407,1382,198609,4.1,60,18,55200,200960,92000
20043,37.57265052,126.9105499,3293,201210,4.3,87,26,82560,148800,104800
9926,37.57198896,126.9126561,503,200510,4,84,25,77920,111360,88800
17096,37.55014802,127.1098654,48,200509,4,94,28,76000,201600,99200
18724,37.55040082,127.1093045,52,201102,0,166,50,226880,372960,268800
4559,37.55228634,127.1086192,576,197811,3.7,185,56,116960,153440,137600
980,37.54965519,127.1088734,200,201308,4.3,90,27,77760,112160,87200
5089,37.54901307,127.1095333,38,199704,5,240,73,137600,270080,203200
87,37.54708223,127.1085528,380,199604,4.2,103,31,81120,83360,81600
11759,37.54693783,127.1048319,302,200710,4.6,107,32,115680,119200,117600
128,37.5441371,127.105218,896,198903,4.2,92,28,67840,140480,116000
6380,37.54495004,127.103005,119,200409,5,180,54,204000,210080,206400
18951,37.54963352,127.1235712,127,200908,4.4,105,32,92320,93920,93600
15791,37.54833633,127.1233336,225,200702,4.3,111,34,84000,90560,88800
19538,37.54663958,127.1226338,134,200904,4.6,110,33,113440,131200,116000
57585,37.5476987,127.123464,96,201711,4.5,58,18,63200,72800,65600
127,37.5430209,127.104085,448,198509,3.9,105,32,93280,148480,119200
3693,37.54414402,127.1015283,1170,200008,4.6,75,23,93920,120480,112800
38181,37.5488202,127.12537,460,201911,0,79,24,83200,102080,95200
38602,37.5421625,127.120844,72,201712,0,22,7,25600,37600,35200
513,37.54239922,127.1020691,195,198902,4.8,79,24,65760,95840,77600
3832,37.55224673,127.1266718,2938,200006,4,80,24,62400,105120,73600
512,37.54150078,127.1032673,165,198712,4,89,27,95040,103840,99200
15473,37.54279802,127.1223423,42,200412,3,77,23,57600,69920,65600
20504,37.55402271,127.0970692,72,200907,0,75,23,55200,85600,62400
11561,37.54436728,127.1243365,150,200510,4.5,98,30,73280,119520,96000
19424,37.551981,127.127379,38,200703,4,96,29,73600,76160,75200
36339,37.5423584,127.1009445,200,199701,5,74,22,68800,110400,88800
4115,37.55403745,127.1271003,490,200211,4.3,77,23,71840,168320,97600
20313,37.54317982,127.0995626,453,201203,4.2,82,25,119680,183520,156800
15967,37.55284391,127.1276777,33,200107,3,91,28,42400,63200,62400
2882,37.53960909,127.1182094,442,199805,3.9,75,23,63680,122400,79200
26794,37.54348774,127.1244889,30,200210,4,71,21,34400,94080,84800
1130,37.54876402,127.1278382,174,199708,5,76,23,51200,77760,64000
8984,37.55016917,127.1282118,39,199905,4,74,22,62880,98400,67200
4258,37.53856542,127.1167052,236,200009,4.7,83,25,66720,119040,86400
1458,37.54193996,127.0996696,537,199503,4.6,95,29,75360,111520,104800
541,37.54857592,127.1284716,150,199712,3.6,86,26,51200,90560,61600
7665,37.54313327,127.1257013,49,200304,2.7,96,29,61760,97600,75200
6230,37.54342302,127.0974854,159,200310,4,109,33,161920,163680,161600
11229,37.54871945,127.1290513,125,200510,4.2,106,32,81440,81440,81600
1459,37.542511,127.0977468,437,199904,4.6,81,25,81440,107200,94400
15043,37.54443233,127.1275502,62,199506,4.5,82,25,54400,106400,68800
10859,37.55341484,127.1296026,37,200310,5,77,23,45920,71040,63200
2880,37.5370863,127.11538,782,199509,4.1,74,22,76160,89120,86400
15436,37.55118703,127.1300967,34,200411,4,65,20,42400,67680,60800
1449,37.54003668,127.1000971,581,198904,4.6,73,22,80960,110080,97600
18397,37.54946294,127.0934918,31,200706,0,123,37,89600,112800,101600
80702,37.5419677,127.126227,188,202207,0,0,0,NaN,NaN,NaN
10406,37.54061129,127.1249231,204,200703,4.6,151,46,78880,130720,93600
1433,37.54062179,127.0986042,1056,199010,4,73,22,67680,99200,91200
1114,37.54742457,127.1300041,226,199812,3.3,86,26,60800,85920,70400
7118,37.54126981,127.1258838,191,199712,4.2,41,12,25600,75040,60000
20657,37.54016122,127.1245196,47,200812,4.3,171,52,187840,191360,190400
91,37.54246534,127.0962938,654,199607,3.9,91,28,79680,91520,85600
27902,37.55359377,127.1307618,32,200711,0,86,26,43200,71200,57600
4529,37.55457788,127.1305598,114,199806,4,108,33,40800,74080,56800
5586,37.555183,127.130426,79,200108,0,63,19,52800,122400,77600
20305,37.54775863,127.0930189,125,201012,4.2,80,24,66400,106080,86400
6169,37.55410513,127.1311203,106,200212,4,90,27,59200,76160,74400
17996,37.54257431,127.0952484,122,200812,3.6,157,47,182400,300800,200000
3686,37.55521497,127.1312942,107,199601,4,88,27,61280,72320,68000
68582,37.541331,127.127618,999,202409,0,0,0,NaN,NaN,NaN
5234,37.5437538,127.0940097,242,200106,4.2,81,25,94720,95360,95200
1111,37.55121012,127.1320251,126,199807,3.7,70,21,54720,67360,60800
4029,37.53514564,127.1125679,85,199607,3.3,78,24,55040,109600,63200
16642,37.5361496,127.119638,114,198305,0,64,19,28800,43200,33600
19512,37.54636701,127.1314417,32,200011,4,87,26,45600,79840,75200
2086,37.55549911,127.1318108,417,199905,4.7,78,24,65280,99200,78400
7159,37.53531074,127.1169807,93,199901,4,84,25,59040,83680,67200
22361,37.53568,127.1189364,43,201011,4,100,30,74240,84800,75200
57544,37.55457145,127.1323644,33,201602,0,39,12,56800,79680,68000
7663,37.53941616,127.126994,156,200409,3.3,40,12,20000,30560,22400
11509,37.54737123,127.1325931,40,200203,0,48,15,24000,59680,56000
17262,37.55208092,127.1332443,45,200412,4.3,91,28,51200,88640,80000
425,37.53417863,127.1137522,275,198506,4.2,86,26,59520,99680,88800
2877,37.53391042,127.1115613,104,199110,4,98,30,73280,73280,73600
15505,37.54273487,127.0927456,62,200603,3.8,91,28,68800,84000,79200
20363,37.53395382,127.1151638,49,200809,3.7,102,31,64000,88000,75200
5710,37.53990048,127.0948196,252,200111,4.2,111,34,106400,154080,125600
82065,37.5432472,127.09202,58,202009,0,39,12,50400,91200,72800
1173,37.5392513,127.128225,198,198811,3.5,68,21,33920,49760,42400
6689,37.53675868,127.1248669,67,200312,0,75,23,44800,92960,88800
37544,37.546028,127.090374,854,201809,4.8,83,25,94080,208000,117600
1470,37.53739702,127.0976224,1592,199703,4.4,82,25,74880,149440,102400
730,37.53349305,127.1146019,135,199312,3.3,80,24,54240,71200,64800
1420,37.53862742,127.0958725,1606,199612,4.4,104,31,94080,99840,98400
79676,37.5371749,127.125727,160,202403,0,0,0,NaN,NaN,NaN
9152,37.53941772,127.0946108,92,200606,4,101,31,100800,190240,166400
26026,37.54338123,127.0911532,48,201403,3,69,21,40800,81600,66400
7120,37.53919769,127.129053,112,199006,0,41,12,22400,104320,64800
2879,37.53343543,127.1182133,140,199803,4.3,80,24,62880,78400,69600
1453,37.53849865,127.0946639,421,199404,3.8,103,31,93280,94400,94400
20069,37.53247268,127.1150529,40,200803,4,98,30,83520,83520,83200
2883,37.5324823,127.1162703,132,198607,3.8,65,20,40640,56480,48000
57498,37.53657453,127.1277207,35,200607,0,94,28,70880,107360,83200
2088,37.53815511,127.1299835,649,199911,4.2,82,25,56000,87040,76000
2847,37.53213937,127.1168309,384,199911,3.9,59,18,42400,157120,76800
5859,37.53758024,127.0938979,130,200201,5,115,35,87360,87360,87200
10014,37.53930446,127.0919901,60,200509,4.5,105,32,94240,118080,109600
1383,37.53523601,127.1265434,277,198712,4.7,73,22,58400,72160,64800
15816,37.53316772,127.1227384,56,200308,5,84,25,63200,99680,83200
20781,37.5380928,127.1309338,30,200404,0,71,21,45600,61600,58400
13913,37.53783701,127.0927803,98,200109,3.8,75,23,66080,81920,74400
12021,37.53553723,127.1279469,64,200601,4,83,25,46720,85120,72000
19818,37.53524932,127.1275708,39,200705,5,66,20,36000,97600,72800
6052,37.53252719,127.121787,78,200212,4.5,111,34,74080,93120,79200
7664,37.53443246,127.1264063,151,200411,4.6,105,32,68480,130720,76000
27245,37.53701217,127.1304205,110,200703,4.5,118,36,81920,95680,84000
79675,37.5331019,127.123989,71,202011,0,70,21,96800,96800,96800
2846,37.53074973,127.1152992,557,199911,4,58,18,49120,147360,85600
9023,37.53527361,127.1284352,66,200409,4.2,84,25,61600,77600,76800
12136,37.53102403,127.1185353,166,200602,5,79,24,95200,138560,109600
1384,37.53842591,127.132781,156,199005,3.6,60,18,36160,66720,52000
36764,37.5373887,127.132035,999,201707,4.8,85,26,116000,337600,134400
19460,37.53186663,127.1227861,60,201002,4,109,33,60960,111680,81600
36889,37.53865433,127.0901947,197,201707,5,110,33,104000,196800,104800
14940,37.5387097,127.1335961,42,200303,5,28,8,17600,40640,28000
6626,37.53605299,127.0928369,220,200401,5,168,51,149600,196640,171200
11176,37.53795325,127.1332554,68,200412,4,72,22,50720,79840,70400
15502,37.52994424,127.1171217,114,200606,4.5,75,23,64800,153920,116000
1238,37.52942953,127.1127403,895,199507,3.8,79,24,62880,99520,83200
15789,37.5358219,127.1312693,60,200605,4.8,104,31,59840,61760,61600
14177,37.53336781,127.1277712,60,200207,4,85,26,78880,84640,81600
1456,37.53683654,127.0909325,273,199712,3.8,93,28,76960,83680,80000
4,37.535133,127.092901,354,199212,4.1,98,30,80480,83680,82400
642,37.53142474,127.1248852,349,200207,4.4,52,16,41600,89600,80000
9979,37.5321148,127.12659,1220,199909,4.3,85,26,68320,109440,82400
9027,37.53616624,127.1327453,39,200309,4,86,26,90080,92000,91200
1214,37.52938744,127.1189038,708,199511,4.2,88,27,80960,85120,81600
34160,37.53656898,127.1335471,230,201507,4.5,126,38,125920,186240,150400
7613,37.53515714,127.1327254,325,200410,4.1,40,12,42080,60960,45600
9153,37.53415056,127.0922146,67,200407,4.3,102,31,87200,168000,103200
5009,37.53599933,127.1337407,185,199902,4.8,76,23,58080,159200,80000
639,37.53436106,127.1323619,257,199905,4.1,89,27,66080,105280,80000
7632,37.53323463,127.1309118,203,200311,4.8,96,29,101120,128000,115200
18399,37.53335776,127.0921186,83,200906,4,90,27,68800,135200,113600
2493,37.53199273,127.0909629,444,198305,3.7,118,36,57280,128000,103200
4041,37.53137255,127.1330672,55,199508,0,82,25,51040,78400,61600
23724,37.53108706,127.133759,39,200904,0,87,26,43680,85120,80800
5565,37.53044581,127.1335271,87,200108,2.8,84,25,62240,68960,66400
5726,37.53017933,127.1333366,49,200202,3.5,100,30,64640,134400,78400
1137,37.5293956,127.133158,222,199903,3.8,83,25,60640,88480,73600
1333,37.5060209,127.11424,576,198312,4.2,88,27,58400,113920,90400
1335,37.5050883,127.116178,744,198410,4.2,87,26,58400,123680,96000
4027,37.51047361,127.1076085,227,199510,3.5,68,21,47520,104000,82400
11297,37.51135911,127.1087951,75,200510,5,85,26,101280,123200,113600
7157,37.51071925,127.106989,44,199911,0,37,11,30560,163200,116000
7734,37.51158671,127.1082028,69,200211,4.4,172,52,155040,176800,164800
10046,37.51032699,127.1063505,50,200304,3.5,214,65,131360,131360,131200
10801,37.50971128,127.1057118,36,199905,4,181,55,169760,169760,169600
16838,37.50908849,127.1049101,53,200711,4,174,53,204160,254400,208000
5728,37.50472542,127.1186747,845,200112,4.4,109,33,109440,147040,117600
428,37.5059574,127.119251,378,198501,4.2,89,27,55680,101600,86400
9072,37.50298237,127.1173736,106,200308,4.3,74,22,77920,106080,92000
1396,37.5033906,127.118161,243,199705,3.9,86,26,63040,90720,76800
11724,37.50178728,127.1159151,43,200410,4,100,30,100640,100640,100800
3943,37.50361423,127.1046446,393,200010,4.3,77,23,93920,103040,100800
12192,37.50046771,127.1127013,30,200302,3.6,102,31,81600,91680,88000
27847,37.5106919,127.119499,38,200506,0,71,21,55200,78400,64000
10044,37.50048548,127.1091277,206,200412,4.8,106,32,108000,108000,108000
4535,37.51252133,127.1182527,144,200105,4,75,23,72000,75840,75200
16681,37.50740401,127.1024105,73,200703,5,154,47,151200,249600,156800
15211,37.5135753,127.117054,36,200405,5,84,25,64800,75680,72800
6708,37.51492171,127.1144876,138,200309,5,52,16,36800,40480,37600
21814,37.50267699,127.1200059,794,201201,4.4,75,23,92800,147360,112000
530,37.5042343,127.121306,936,198412,4.3,102,31,72480,124800,84800
26732,37.51547445,127.1131129,86,199801,5,35,11,21600,169600,27200
659,37.50013914,127.1170299,298,199212,3.2,81,25,42240,52160,51200
12140,37.50066072,127.1180349,71,200111,3.7,102,31,109600,115040,110400
4023,37.51561378,127.1105975,96,199504,5,69,21,56800,66080,60000
58846,37.51550652,127.1145142,40,201810,1.5,29,9,45600,47520,45600
1338,37.50613773,127.122658,252,198502,3.3,103,31,78240,127680,104800
14240,37.51653262,127.110798,48,200603,5,113,34,110080,110080,110400
6709,37.51138912,127.1223272,104,200405,4.4,142,43,125600,139200,135200
11582,37.51083372,127.1227019,77,200410,5,108,33,98400,163200,123200
860,37.51476594,127.1189439,140,199604,3.7,75,23,90240,132640,108800
2844,37.50840726,127.1236163,758,199110,4.2,80,24,73600,86720,86400
193,37.49948886,127.118594,443,198811,4,75,23,75520,97920,83200
1179,37.5164473,127.107486,120,198308,4,142,43,104000,104000,104000
194,37.50715617,127.1240892,480,198502,4.4,101,31,92960,140640,120800
5727,37.49789096,127.116289,264,200111,4.6,141,43,124480,129440,127200
2917,37.50153578,127.1222885,492,199910,4.3,81,25,74240,94560,87200
38487,37.4977231,127.107024,9510,201812,4.2,61,18,101600,392000,174400
13904,37.49933006,127.1034942,32,200109,5,74,22,45600,107360,72000
9947,37.51462276,127.1025199,84,199612,5,204,62,144000,160000,155200
4547,37.51217709,127.1235908,77,200110,4.3,84,25,71520,91360,88000
5188,37.51673578,127.1053959,84,200105,5,72,22,64000,126400,90400
5041,37.51515617,127.1025025,55,199612,5,138,42,117600,160960,139200
424,37.51751277,127.1070394,1230,198012,3.9,62,19,22080,100800,40800
1122,37.5182065,127.110017,1507,198001,3.8,82,25,33280,192320,96000
1318,37.51688083,127.1044007,493,198812,4.1,42,13,41120,74720,60800
7608,37.51430356,127.1007097,400,200511,4.2,158,48,136800,316800,204800
9047,37.50624028,127.0977176,62,200506,4.5,114,34,104000,132000,120000
139,37.49636278,127.1163636,915,199708,4,80,24,72960,101280,87200
1419,37.5060536,127.126308,1316,198412,4.1,102,31,93760,128960,113600
2918,37.49662445,127.1177979,839,198612,4,62,19,48320,94880,63200
20761,37.51744017,127.103578,288,201306,4.3,115,35,141280,393600,190400
9073,37.51800167,127.1044068,189,200609,4.7,155,47,113600,139040,130400
17517,37.50287605,127.1261224,72,200710,4.8,110,33,108160,149760,122400
17519,37.51697999,127.1022788,213,200809,4.9,167,51,176000,307200,201600
10446,37.50344851,127.1266617,54,200211,0,202,61,116000,178880,156800
27877,37.5009436,127.125437,41,200605,0,41,12,37600,117120,77600
5073,37.51533169,127.0995437,60,199605,5,161,49,84800,140640,107200
15750,37.51139149,127.1269149,38,200411,0,124,38,98400,174720,150400
18348,37.51016172,127.1276593,121,200901,4.4,109,33,107680,108320,108000
9451,37.5184466,127.103491,120,198408,4,157,47,133600,133600,133600
37120,37.4977409,127.122964,258,200502,4.4,79,24,91840,115680,102400
1455,37.49722502,127.1226253,160,199112,4.3,100,30,77760,77760,77600
16629,37.5212294,127.109982,6864,200808,4.4,52,16,77440,219040,156000
11983,37.49459403,127.1191562,113,200403,3.7,35,11,24320,36800,27200
4028,37.50939232,127.1292595,438,199701,3.7,42,13,20960,93920,53600
9044,37.49506485,127.120437,324,200606,3.8,113,34,76000,130720,104800
10591,37.50926685,127.0942786,2678,200612,4.4,86,26,122240,203520,163200
11155,37.49537017,127.1214417,31,200507,0,125,38,113920,136000,125600
195,37.51048069,127.1293021,749,198812,4.1,103,31,91040,112320,101600
9450,37.5200737,127.102611,1302,197908,4.1,92,28,74400,139680,92800
6232,37.51110518,127.093919,741,200501,4.4,107,32,151520,279200,212800
9045,37.49482546,127.1219293,160,200411,3.6,35,11,29600,47200,33600
6159,37.49441857,127.1215758,102,200312,3.5,208,63,118560,214400,138400
11172,37.5079163,127.1310575,110,200509,4.5,107,32,110560,110560,110400
11220,37.50699722,127.1311102,32,200201,0,75,23,44800,94560,87200
9449,37.51928528,127.099558,2100,197901,4.3,92,28,79840,146560,102400
1069,37.5155302,127.09472,3930,197804,3.8,112,34,73760,82240,77600
21042,37.5003168,127.1298138,90,199111,4.5,93,28,88480,88480,88800
19792,37.50715462,127.1321646,58,200509,0,173,52,128960,129760,128800
4017,37.49553078,127.1263769,105,199511,3.5,80,24,64000,70720,68000
17645,37.5064522,127.132563,31,200307,0,91,28,80160,127200,82400
1451,37.499992,127.13057,210,198612,0,68,21,47040,88800,75200
14453,37.50991803,127.0911442,3696,200708,4.5,84,25,137280,265600,164800
10443,37.49423346,127.1262571,43,199709,0,110,33,99200,116000,107200
804,37.4955685,127.128072,2064,199703,4.1,81,25,76640,98720,88000
6518,37.50154594,127.1328966,87,200210,4.3,83,25,66400,90720,88000
37977,37.5253519,127.114247,697,201911,4.5,75,23,144000,219200,160000
1498,37.4890717,127.115487,4494,198812,4.2,103,31,97280,191840,127200
16679,37.4981915,127.1320945,919,200711,4.3,86,26,103040,133760,124800
4256,37.49188082,127.1255113,162,200006,4.4,69,21,50560,79520,68000
2916,37.49379486,127.1285858,435,198611,3.9,67,20,54720,84800,71200
1618,37.48936488,127.1035483,498,199311,4.1,120,36,117760,168800,127200
1286,37.48967911,127.1217355,256,199304,4.2,102,31,80480,80960,80800
2878,37.52660373,127.1167182,415,198712,3.8,81,25,53760,69920,64000
58786,37.49734792,127.1333522,49,201706,5,71,21,89280,92960,90400
539,37.4891617,127.1009473,645,199210,4,68,21,61440,95680,76800
1457,37.49694643,127.1335896,72,199110,4,97,29,91520,91520,91200
125,37.49569686,127.1326781,555,198412,4.2,79,24,57280,107200,85600
9664,37.49156805,127.1281432,514,198411,4.5,102,31,72960,80960,77600
805,37.52729476,127.1176605,417,199407,4.1,106,32,92640,94080,93600
12041,37.52795493,127.117019,49,200012,0,72,22,61600,96800,80800
10441,37.49366467,127.1322539,80,200212,2,104,31,85600,112160,101600
6663,37.52716663,127.1231449,132,200207,4.7,74,22,68160,92160,86400
5797,37.52529141,127.1276172,49,200112,0,97,29,68000,105600,79200
17701,37.4921317,127.131763,38,200501,0,80,24,68800,95200,77600
12436,37.52403821,127.1300043,36,200307,0,62,19,47200,95680,82400
6096,37.52745818,127.1235029,57,200204,0,80,24,56000,88160,82400
18973,37.52599481,127.1270391,42,200411,0,66,20,36000,80640,70400
6171,37.49062145,127.1302901,1696,200409,4.3,111,34,97760,174880,118400
12024,37.48677694,127.1226263,36,200406,5,88,27,104800,108000,105600
1625,37.49248566,127.0907657,2934,199211,3.5,36,11,34400,74720,47200
5914,37.5277066,127.1237477,73,200204,5,79,24,54400,89760,82400
7669,37.52444498,127.1304439,40,200107,2,90,27,75200,93120,88800
6633,37.52488526,127.1299062,73,200210,4.8,78,24,54400,89920,78400
4548,37.527199,127.1266158,82,199707,4.7,69,21,60160,75520,68000
1230,37.49199094,127.1335536,672,198507,3.7,101,31,62720,104800,76000
10007,37.5231623,127.1333603,65,200410,4.3,72,22,68000,88640,80000
34428,37.52690125,127.1279984,482,201608,4.3,83,25,70080,143040,100800
57522,37.52469896,127.1315901,41,200103,0,84,25,42720,96000,60000
739,37.48649719,127.0980084,1162,199210,3.6,49,15,43200,61440,52800
7668,37.52478574,127.1319061,38,200202,4.5,33,10,20800,40800,27200
294,37.48765372,127.1284667,78,199708,3,70,21,57920,86080,70400
79769,37.5240664,127.132951,89,202012,0,75,23,103200,120800,115200
9024,37.52534116,127.131545,90,200409,0,104,31,89920,92320,91200
7158,37.48684049,127.1272894,165,200105,4.4,79,24,104000,128000,120000
2876,37.48687925,127.1281036,233,199910,4.1,78,24,84000,93920,87200
4022,37.48566707,127.1258899,120,199309,3.8,67,20,68000,88320,78400
26570,37.52528593,127.1325857,35,200004,0,60,18,44000,60800,54400
7670,37.52688442,127.1308735,49,199905,4,55,17,35520,57920,48800
13685,37.52576866,127.1327676,32,200408,4,85,26,46400,84800,69600
21369,37.52832204,127.1312154,44,200309,4,80,24,57600,171840,168000
5825,37.48577039,127.1303178,120,199109,4.2,88,27,68800,74560,70400
6671,37.48679133,127.1326579,48,200211,3,83,25,78400,81600,80000
6067,37.48711861,127.1332736,150,200208,4,106,32,76320,76320,76000
4043,37.52824414,127.1331928,43,199610,5,72,22,56000,103200,68800
21320,37.4856259,127.132227,37,200611,0,103,31,88960,163200,91200
4042,37.52884988,127.1329541,135,199702,4.5,76,23,44000,108320,75200
9933,37.50466891,127.0666682,42,200407,5,134,41,172160,179840,174400
9936,37.50425082,127.0666995,33,200406,0,134,41,214560,224000,217600
888,37.5068779,127.073141,1842,198112,4.3,86,26,77920,161280,117600
79565,37.5015626,127.064292,273,202109,0,0,0,NaN,NaN,NaN
898,37.50104392,127.0654888,354,201402,4.3,142,43,222560,223680,222400
821,37.50744513,127.0766869,1356,198606,4.6,125,38,153280,213920,192000
5008,37.50023454,127.0691387,476,198401,4.6,102,31,100960,162880,133600
68580,37.5015414,127.0619,489,202305,0,0,0,NaN,NaN,NaN
20729,37.50055107,127.0638463,67,200501,0,104,31,132960,262400,160000
1407,37.49989795,127.0652979,120,199004,4.8,101,31,87360,87520,87200
7678,37.50075379,127.0621592,67,200201,0,73,22,81120,128000,121600
7576,37.4994733,127.0704815,364,198311,4.5,102,31,107200,133120,123200
2979,37.50082649,127.0609741,630,199906,4.1,88,27,101440,247680,147200
15661,37.51624912,127.0657691,36,200702,0,170,51,216000,254400,228800
4001,37.49992898,127.0611814,83,199908,0,78,24,116000,154240,137600
301,37.50396035,127.0570409,276,200409,3.9,168,51,276800,281600,278400
14466,37.51637208,127.065,41,200511,0,99,30,122080,233600,164800
11908,37.5157534,127.0627644,112,200512,4,109,33,151840,259840,200000
6000,37.50475713,127.0564489,142,200208,4.4,110,33,148000,224640,200000
4005,37.51556295,127.0616919,252,199807,4,71,21,76800,171520,126400
9001,37.51488606,127.0604109,64,200312,0,99,30,159360,165440,161600
811,37.4980817,127.0712175,630,198303,5,102,31,111360,175520,140800
17238,37.51659603,127.0640817,36,200606,4,99,30,121440,190400,144800
10261,37.51146202,127.0791024,96,200508,2.5,72,22,84160,125600,102400
9091,37.51686596,127.0647697,68,200310,3.5,77,23,92800,174400,146400
11128,37.5080318,127.055532,78,200701,0,103,31,133760,258880,144000
4006,37.51614653,127.0622082,112,199812,3.5,54,16,62400,155200,118400
9899,37.5169955,127.0651408,43,199812,4,81,25,62080,136000,93600
17037,37.51706376,127.06553,48,200009,4.3,100,30,127040,130400,128800
15058,37.51666506,127.0630683,77,200512,4.5,91,28,118400,348800,151200
946,37.49741836,127.0653274,4424,197908,3.6,101,31,88160,105760,95200
15057,37.51713309,127.0639736,133,200604,4,102,31,131040,199680,156800
9003,37.50706086,127.054831,60,200412,4,66,20,83520,87200,85600
21181,37.51743895,127.0648652,40,199812,0,74,22,64000,102400,84800
4007,37.50802698,127.0543069,36,199707,4,58,18,49120,57440,49600
27713,37.51785741,127.0641416,67,200306,3,90,27,89760,138880,105600
8999,37.50960551,127.0543759,48,200403,5,162,49,140320,150880,142400
9000,37.50849922,127.0540539,59,200407,4,97,29,115680,120160,120000
10232,37.51813108,127.0645717,38,200409,5,116,35,140000,216000,180800
10002,37.50568811,127.0540021,371,200404,2.3,38,11,32160,94240,51200
9002,37.51323761,127.0559711,67,200411,3,101,31,150240,324800,157600
7692,37.50454554,127.0542094,80,200404,0,67,20,83520,95200,86400
7112,37.50923454,127.0538373,114,200112,4,121,37,132800,183200,176000
3999,37.4975725,127.0601165,35,200002,4,115,35,153440,369600,236800
7691,37.50463224,127.0537526,134,200312,4.5,31,9,31040,48800,42400
7693,37.50508285,127.0535222,210,200402,4.3,41,12,36000,64000,37600
12434,37.51308669,127.0550164,72,200308,4.3,176,53,265280,297600,273600
14037,37.5061643,127.0529891,30,199807,5,182,55,153120,153120,152800
9917,37.501252,127.054928,33,200310,0,106,32,164800,192000,187200
7694,37.50153241,127.0545691,57,200308,3.3,91,28,109760,180800,120800
7111,37.51900719,127.0639435,38,199212,0,181,55,102720,318400,113600
15984,37.51293086,127.0814612,5678,200809,4.5,84,25,129760,252800,160000
15614,37.51381872,127.0541166,40,200502,5,117,35,118400,196800,154400
19239,37.51038129,127.0523361,45,200606,0,105,32,102080,163360,122400
908,37.5028079,127.082931,555,198308,4.3,89,27,59040,111520,87200
6251,37.51828879,127.0593413,449,200403,4.7,182,55,262240,880000,401600
21737,37.51923202,127.061342,33,201012,0,133,40,232000,427200,324800
36992,37.49578094,127.0603409,239,201706,4.5,80,24,203200,380800,289600
7611,37.49629793,127.0766257,212,200406,4.3,160,48,199200,251840,217600
3865,37.49638763,127.0584012,960,200007,4.5,85,26,124160,268640,185600
8690,37.50449627,127.0515539,150,200404,4.3,27,8,30400,55200,44000
9005,37.5064615,127.051038,418,200406,3.8,45,14,42400,100800,47200
15612,37.5041796,127.051433,44,200606,0,84,25,66560,71360,68800
33294,37.4950276,127.060962,330,201509,4.5,118,36,222720,469120,315200
27373,37.4978999,127.055632,48,200412,0,75,23,107200,144480,126400
